symbol,name,industry,price_date,market_price,fair_value,upside,pe_ratio,eps,nav_per_share,roe_annual
2063,世鎧,鋼鐵工業,2026-02-06,26.15,52.087795635063564,99.18851103274787,0.0,1.27,19.03,26.694692590646348
8936,國統,其他業,2026-02-06,50.3,100.14182440715467,99.08911412953216,0.0,2.95,25.95,45.47206165703276
3260,威剛,半導體業,2026-02-06,306.5,608.8910886327956,98.659409015594,0.0,10.08,59.3,67.99325463743676
2546,根基,建材營造業,2026-02-06,85.2,169.16253360331345,98.54757465177634,8.9,6.59,43.49,60.61163485858818
2838,聯邦銀,金融保險業,2026-02-06,18.85,37.396947753202376,98.39229577295689,15.84,0.91,18.16,20.044052863436125
6187,萬潤,半導體業,2026-02-06,369.0,731.8217262823831,98.32567107923663,0.0,12.1,71.77,67.43764804235754
2524,京城,建材營造業,2026-02-06,40.35,79.9313539141638,98.0950530710379,5.84,1.73,57.47,12.041064903427875
2812,台中銀,金融保險業,2026-02-06,20.4,40.33920181051249,97.74118534564948,13.97,1.13,14.82,30.49932523616734
6263,普萊德,通信網路業,2026-02-06,121.0,239.13103607501023,97.62895543389276,0.0,5.9,25.75,91.65048543689322
8176,智捷,通信網路業,2026-02-06,10.95,21.61628292883117,97.40897651900612,0.0,0.33,7.97,16.56210790464241
3284,太普高,其他業,2026-02-06,22.1,43.61182009468521,97.33855246463892,0.0,1.21,13.12,36.890243902439025
6732,昇佳電子,半導體業,2026-02-06,174.5,344.2661633982832,97.28719965517662,0.0,4.36,84.92,20.536975977390487
3526,凡甲,電子零組件業,2026-02-06,264.0,520.3799177288589,97.11360520032535,0.0,12.33,56.36,87.50887154009936
6776,展眥篕,電子通路業,2026-02-06,58.7,115.61222860404837,96.95439285187115,13.98,3.18,26.37,48.236632536973836
8404,百和興業-KY,其他業,2026-02-06,23.3,45.858497480799464,96.81758575450414,18.2,1.19,15.95,29.843260188087772
3028,增你強,電子通路業,2026-02-06,41.75,82.15151998569429,96.77010775016596,14.5,2.0,24.76,32.31017770597738
4175,杏一,生技醫療業,2026-02-06,57.9,113.91383497829258,96.74237474661932,0.0,2.44,35.28,27.66439909297052
8478,東哥遊艇,運動休閒,2026-02-06,179.0,351.92898667617374,96.6083724447898,22.98,10.64,91.02,46.75895407602725
9926,新海,油電燃氣業,2026-02-06,49.1,96.31644874582975,96.1638467328508,18.6,2.3,23.26,39.55288048151332
5212,凌網,資訊服務業,2026-02-06,51.7,101.3990729660287,96.12973494396265,0.0,2.82,16.89,66.78507992895204
3583,辛耘,半導體業,2026-02-06,310.5,607.5594242405875,95.6713121547786,24.22,9.71,70.96,54.73506200676438
4720,德淵,化學工業,2026-02-06,16.0,31.300406680460835,95.62754175288022,19.51,0.55,13.57,16.21223286661754
6846,綠茵,食品工業,2026-02-06,73.9,144.27878631992104,95.23516416768746,0.0,3.5,34.3,40.816326530612244
6918,愛派司,生技醫療業,2026-02-06,83.6,163.15486448768397,95.16132115751672,16.85,4.05,36.22,44.726670347874105
8916,光隆,其他業,2026-02-06,48.8,95.13671022768615,94.95227505673392,0.0,2.4,34.98,27.4442538593482
6792,詠業,通信網路業,2026-02-06,55.9,108.95134825854448,94.9040219294177,21.09,1.89,32.83,23.02771855010661
5213,亞昕,建材營造業,2026-02-06,24.15,47.05498515881811,94.84465904272513,0.0,1.45,20.61,28.14167879670063
2353,宏,電腦及週邊設備業,2026-02-06,26.55,51.702033128862446,94.73458805597907,19.24,0.9,24.38,14.766201804758
8938,明安,運動休閒,2026-02-06,69.3,134.92051284125654,94.6904947204279,0.0,3.56,48.43,29.40326244063597
5209,新鼎,其他業,2026-02-06,170.5,331.9262878769041,94.67817470786164,0.0,12.34,35.85,137.68479776847977
2504,國產,建材營造業,2026-02-06,35.2,68.51646348543694,94.64904399271857,10.8,2.45,22.03,44.48479346345892
3703,欣陸,建材營造業,2026-02-06,22.6,43.95400106359018,94.48673036986803,30.13,0.92,32.75,11.236641221374047
6730,常廣,生技醫療業,2026-02-06,36.8,71.56542949287889,94.47127579586657,0.0,1.66,18.78,35.35676251331203
3265,台星科,半導體業,2026-02-06,132.5,257.4759673414971,94.32148478603554,0.0,3.73,44.26,33.70989606868505
3036,文曄,電子通路業,2026-02-06,154.5,300.22422375077434,94.31988592283129,16.33,8.11,71.73,45.2251498675589
2608,嘉里大榮,航運業,2026-02-06,32.4,62.95795091879563,94.31466332961615,15.43,1.55,26.26,23.61005331302361
1788,杏昌,生技醫療業,2026-02-06,136.0,264.2296649758527,94.28651836459757,0.0,6.24,66.51,37.52819124943617
1707,葡萄王,生技醫療業,2026-02-06,121.5,235.91585466368576,94.16942770673725,14.75,5.22,68.53,30.46840799649788
1215,卜蜂,食品工業,2026-02-06,147.0,285.0110929398256,93.88509723797658,14.38,7.94,39.43,80.5478062389044
4771,望隼,生技醫療業,2026-02-06,179.0,347.0300519604247,93.8715374080585,14.87,9.2,63.52,57.934508816120896
2743,山富,觀光餐旅,2026-02-06,80.8,156.6244178166351,93.84210125821176,0.0,4.26,25.44,66.98113207547169
8109,博大,電子零組件業,2026-02-06,107.0,207.39259761494802,93.82485758406357,0.0,4.41,36.59,48.20989341350096
3169,亞信,半導體業,2026-02-06,95.6,184.97304818898292,93.48645208052608,0.0,2.78,27.97,39.75688237397211
7770,君曜,半導體業,2026-02-06,52.3,101.19277392018505,93.48522738085097,0.0,1.53,14.96,40.90909090909091
5465,富驊,電腦及週邊設備業,2026-02-06,29.5,57.028212655804374,93.31597510442161,0.0,1.37,15.48,35.400516795865634
2436,偉詮電,半導體業,2026-02-06,53.5,103.40853195187502,93.28697561098134,31.29,1.45,19.67,29.486527707168275
6161,捷波,電腦及週邊設備業,2026-02-06,42.25,81.60673039577163,93.15202460537665,0.0,1.97,21.9,35.981735159817354
6416,瑞祺電通,通信網路業,2026-02-06,85.1,164.177946065754,92.92355589395302,21.22,2.91,47.56,24.47434819175778
6275,元山,電子零組件業,2026-02-06,51.2,98.66980473719731,92.71446237733849,0.0,2.0,20.49,39.043435822352365
3515,華擎,電腦及週邊設備業,2026-02-06,215.0,413.0174360248223,92.10113303480108,14.75,11.25,79.39,56.682201788638366
2727,王品,觀光餐旅,2026-02-06,216.0,414.51355887042024,91.90442540297234,14.16,12.01,51.88,92.59830377794911
2228,劍麟,汽車工業,2026-02-06,94.0,180.3752188074885,91.88853064626436,13.86,4.06,59.37,27.353882432204816
6761,穩得,電子零組件業,2026-02-06,137.5,263.7674074713911,91.83084179737534,0.0,5.51,49.58,44.45340863251311
2836,高雄銀,金融保險業,2026-02-06,12.1,23.198239077209497,91.72098410916941,19.21,0.49,14.03,13.97006414825374
3264,欣銓,半導體業,2026-02-06,143.0,274.1489764101666,91.71257091620042,0.0,4.2,38.5,43.63636363636364
2302,麗正,半導體業,2026-02-06,18.4,35.265859338051584,91.66227901114993,23.9,0.4,10.78,14.842300556586272
1712,興農,化學工業,2026-02-06,46.5,88.9975267653353,91.39253067814042,17.75,2.07,19.64,42.15885947046843
3652,精聯,電腦及週邊設備業,2026-02-06,28.15,53.83726390568671,91.25138154773256,21.01,0.94,25.29,14.86753657572163
2329,華泰,半導體業,2026-02-06,50.2,95.98766018295119,91.210478452094,30.8,1.41,15.75,35.80952380952381
6151,晉倫,其他電子業,2026-02-06,28.85,54.98651389265609,90.59450222757744,0.0,1.06,17.44,24.311926605504585
6195,詩肯,居家生活,2026-02-06,25.1,47.79652021048735,90.42438330871454,0.0,0.91,25.57,14.235432147047323
6863,永道-KY,通信網路業,2026-02-06,104.5,198.87410958041053,90.31015270852683,16.23,2.95,76.25,15.475409836065573
2948,寶陞,居家生活,2026-02-06,38.25,72.7222729122738,90.1235893131341,0.0,1.62,32.05,20.21840873634946
6803,崑鼎,綠能環保,2026-02-06,300.5,570.1910095915345,89.74742415691662,0.0,14.25,92.06,61.91614164675212
2423,固緯,其他電子業,2026-02-06,45.95,87.16041872056206,89.68535086085323,16.24,2.0,19.2,41.66666666666667
5443,均豪,半導體業,2026-02-06,85.8,162.58061541309863,89.4878967518632,0.0,1.97,44.0,17.909090909090907
5243,乙盛-KY,光電業,2026-02-06,81.9,155.08740245341022,89.36190775752162,18.78,3.37,45.92,29.35540069686411
3310,佳穎,電子零組件業,2026-02-06,73.0,138.13029568732432,89.219583133321,0.0,2.93,24.59,47.66165107767385
2105,正新,橡膠工業,2026-02-06,30.5,57.69876265019254,89.17627098423783,19.3,1.23,25.33,19.42360836952231
2481,強茂,半導體業,2026-02-06,87.0,164.28050655708003,88.82816845641382,32.1,2.18,36.3,24.022038567493116
5403,中菲,資訊服務業,2026-02-06,110.0,207.599365444244,88.72669585840363,0.0,5.8,34.1,68.03519061583577
5864,致和證,金融保險業,2026-02-06,22.7,42.82863471686911,88.67239963378464,0.0,1.17,16.63,28.14191220685508
3038,全台,光電業,2026-02-06,23.0,43.30999258536892,88.30431558856051,19.66,0.82,17.15,19.12536443148688
6728,上洋,居家生活,2026-02-06,137.5,258.50892515537976,88.00649102209437,0.0,7.81,64.7,48.284389489953625
3231,緯創,電腦及週邊設備業,2026-02-06,129.0,242.44079901511304,87.93860388768454,16.71,6.43,50.64,50.789889415481824
6281,全國電,電子通路業,2026-02-06,60.9,114.44230942517379,87.91840628107354,16.28,3.05,28.27,43.15528829147506
4912,聯德控股-KY,電子零組件業,2026-02-06,88.7,166.54371091963034,87.76066620025969,21.53,2.73,57.75,18.90909090909091
8284,三竹,資訊服務業,2026-02-06,63.0,118.28781191963616,87.75843161847008,0.0,2.88,27.68,41.61849710982659
2752,豆府,觀光餐旅,2026-02-06,205.5,385.5894772572802,87.634782120331,0.0,11.18,48.1,92.97297297297297
1540,喬福,電機機械,2026-02-06,24.0,45.02450621405595,87.60210922523312,23.08,0.54,16.73,12.910938433950985
4107,邦特,生技醫療業,2026-02-06,119.0,223.209861970623,87.57131258035545,0.0,5.54,49.57,44.704458341738956
6924,榮惠-KY創,,2026-02-06,56.4,105.62332084601303,87.27539157094509,13.3,3.23,25.1,51.474103585657375
6620,漢達,生技醫療業,2026-02-06,77.5,145.13788982482052,87.2746965481555,0.0,3.76,28.54,52.697967764541
1568,倉佑,汽車工業,2026-02-06,23.1,43.24321430666152,87.20006193359964,20.09,0.88,17.83,19.742007851934943
8102,傑霖科技,半導體業,2026-02-06,55.8,104.4099502095105,87.11460611023386,0.0,1.63,13.56,48.08259587020648
2753,八方雲集,觀光餐旅,2026-02-06,181.0,338.2694007813068,86.88917170237944,15.4,9.34,51.9,71.98458574181117
6205,詮欣,電子零組件業,2026-02-06,49.0,91.49926932690896,86.73320270797747,24.87,1.51,31.33,19.278646664538783
2402,毅嘉,電子零組件業,2026-02-06,50.8,94.82862123503061,86.67051424218624,20.16,1.86,21.74,34.22263109475621
8926,台汽電,油電燃氣業,2026-02-06,43.2,80.50448945203534,86.3529848426744,18.08,1.86,21.03,35.37803138373752
3209,全科,電子通路業,2026-02-06,35.45,66.0254188242322,86.24941840404006,16.04,1.58,20.58,30.709426627793977
3023,信邦,電子零組件業,2026-02-06,239.0,445.10920803276736,86.23816235680643,18.23,10.06,61.18,65.77312847335732
6671,三能-KY,居家生活,2026-02-06,37.0,68.8928125179808,86.1967905891373,13.96,1.65,27.28,24.193548387096772
6486,互動,通信網路業,2026-02-06,79.7,148.28034648576292,86.04811353295221,0.0,2.84,36.66,30.98745226404801
1201,味全,食品工業,2026-02-06,14.45,26.84941587990798,85.80910643534935,25.8,0.43,14.78,11.637347767253045
6259,百徽,電子零組件業,2026-02-06,17.0,31.498583222524346,85.28578366190791,0.0,0.45,13.66,13.177159590043924
3705,永信,生技醫療業,2026-02-06,55.7,103.15465758526614,85.19687178683327,15.39,2.31,29.23,31.611358193636676
5009,榮剛,鋼鐵工業,2026-02-06,33.3,61.625954212903345,85.06292556427432,0.0,1.3,30.2,17.218543046357617
8069,元太,光電業,2026-02-06,172.5,318.53158082977944,84.65598888682865,0.0,8.17,56.61,57.72831655184596
2891,中信金,金融保險業,2026-02-06,51.6,95.25725555500854,84.60708440893127,14.02,3.06,24.4,50.16393442622952
6277,宏正,電腦及週邊設備業,2026-02-06,59.3,109.41578409281983,84.51228346175353,15.98,2.29,39.24,23.343527013251784
5347,世界,半導體業,2026-02-06,120.0,221.360836133471,84.46736344455917,0.0,3.35,32.61,41.091689665746706
2892,第一金,金融保險業,2026-02-06,29.15,53.74271499022664,84.36608916029722,15.93,1.51,19.61,30.800611932687406
6757,台灣虎航,航運業,2026-02-06,65.2,120.11616140447427,84.2272414179053,13.23,4.28,14.84,115.36388140161726
8050,廣積,電腦及週邊設備業,2026-02-06,41.8,77.00432590612184,84.22087537349722,0.0,1.33,36.67,14.507772020725387
2312,金寶,其他電子業,2026-02-06,24.35,44.837206247608684,84.1363706267297,24.35,0.85,14.63,23.23991797676008
7713,威力德生醫,生技醫療業,2026-02-06,70.5,129.60105813941078,83.8312881410082,0.0,3.37,25.2,53.492063492063494
6672,騰輝電子-KY,電子零組件業,2026-02-06,99.8,183.3285421396714,83.69593400768679,21.6,3.46,46.68,29.648671808054843
3158,嘉實,資訊服務業,2026-02-06,89.1,161.9266472644957,81.73585551570787,0.0,4.7,23.49,80.03405704555131
1733,五鼎,生技醫療業,2026-02-06,30.15,54.747304049284274,81.58309800757637,19.97,1.13,18.15,24.903581267217632
2476,鉅祥,電子零組件業,2026-02-06,80.4,145.5853580618364,81.07631599730892,20.67,2.72,38.04,28.60147213459517
2916,滿心,居家生活,2026-02-06,46.6,84.35501561069746,81.0193468040718,0.0,2.43,23.63,41.134151502327555
1268,漢來美食,觀光餐旅,2026-02-06,161.0,291.4028994460287,80.99558971803025,0.0,7.7,52.42,58.756199923693245
6577,勁豐,電腦及週邊設備業,2026-02-06,71.1,128.45754514103825,80.67165280033511,0.0,3.59,22.65,63.39955849889625
6523,達爾膚,生技醫療業,2026-02-06,116.0,209.40120982346397,80.51828433057238,0.0,5.84,32.14,72.68201617921592
6197,佳必琪,電子零組件業,2026-02-06,148.5,268.06453098569636,80.51483568060361,18.52,6.1,35.7,68.34733893557421
3402,漢科,其他電子業,2026-02-06,123.0,222.00100420222017,80.48862130261803,0.0,5.99,28.91,82.87789692148046
1503,士電,電機機械,2026-02-06,201.0,362.70201044074696,80.44876141330694,31.9,5.46,69.75,31.311827956989248
2941,米斯特,居家生活,2026-02-06,41.7,75.08669019099635,80.06400525418788,0.0,2.07,23.11,35.82864560796192
5203,訊連,資訊服務業,2026-02-06,81.0,145.83871049252386,80.04779073151094,22.07,2.58,56.74,18.188227000352487
9802,鈺齊-KY,運動休閒,2026-02-06,93.7,168.5818722240512,79.91661923591377,13.1,4.26,65.95,25.837755875663376
1225,福懋油,食品工業,2026-02-06,28.2,50.66684423239153,79.66966039855154,20.14,1.12,15.6,28.717948717948723
4114,健喬,生技醫療業,2026-02-06,32.5,58.36331918674489,79.57944365152272,0.0,1.28,17.26,29.663962920046348
1504,東元,電機機械,2026-02-06,80.0,143.45417200639324,79.31771500799154,34.78,1.98,37.41,21.17080994386528
8436,大江,生技醫療業,2026-02-06,141.5,253.37408476845454,79.06295743353678,0.0,5.89,66.16,35.61064087061669
9942,茂順,其他業,2026-02-06,111.5,199.634930874773,79.04478105360808,13.31,6.03,48.29,49.9482294470905
2454,聯發科,半導體業,2026-02-06,1710.0,3061.4626796506286,79.03290524272681,25.7,51.76,263.22,78.65663703366005
2114,鑫永銓,橡膠工業,2026-02-06,89.4,159.96756625899687,78.93463787359828,16.34,4.15,39.02,42.542286007175804
6196,帆宣,其他電子業,2026-02-06,258.0,461.414425210123,78.84280046903991,19.59,12.0,69.37,69.19417615684013
2606,裕民,航運業,2026-02-06,60.6,108.26324206664928,78.65221463143446,15.74,2.76,41.94,26.323319027181686
6581,鋼聯,綠能環保,2026-02-06,107.0,191.14936843013575,78.64426956087453,15.76,4.45,38.59,46.12593936252915
1783,和康生,生技醫療業,2026-02-06,44.45,79.35448016166907,78.5252647056672,17.03,2.02,16.43,49.17833231892879
1563,巧新,汽車工業,2026-02-06,44.8,79.84614615762027,78.22800481611668,20.55,1.47,39.51,14.882308276385725
1524,耿鼎,汽車工業,2026-02-06,31.3,55.78222430922938,78.21796903907149,12.27,1.28,17.48,29.290617848970253
2890,永豐金,金融保險業,2026-02-06,29.5,52.56028701084699,78.17046444354912,15.95,1.57,16.53,37.99153055051421
2348,海悅,其他業,2026-02-06,75.3,134.10144065473654,78.08956262249208,17.59,3.61,43.18,33.4414080592867
2015,豐興,鋼鐵工業,2026-02-06,65.0,115.31571693578273,77.4087952858196,16.09,2.94,37.75,31.1523178807947
4440,宜新實業,紡織纖維,2026-02-06,17.2,30.399396409889487,76.74067680168307,18.9,0.54,18.98,11.380400421496313
6146,耕興,其他電子業,2026-02-06,177.5,313.7096506312885,76.73783134157101,0.0,7.92,52.32,60.550458715596335
2492,華新科,電子零組件業,2026-02-06,122.0,214.32579778523078,75.67688343051702,25.21,2.95,97.84,12.06050695012265
6679,鈺太,半導體業,2026-02-06,187.5,329.1541918788895,75.54890233540773,0.0,3.84,95.74,16.043451013160645
6488,環球晶,半導體業,2026-02-06,466.0,817.5848806632034,75.44739928394924,0.0,10.68,187.77,22.751238216967565
7732,金興精密,汽車工業,2026-02-06,37.15,65.12567589074395,75.30464573551535,19.25,1.3,27.89,18.64467551093582
2397,友通,電腦及週邊設備業,2026-02-06,59.8,104.82213801474792,75.28785621195306,14.77,2.48,29.47,33.6613505259586
2535,達欣工,建材營造業,2026-02-06,68.9,120.74620625963807,75.24848513735569,11.33,4.37,37.71,46.35375232033943
6642,富致,電子零組件業,2026-02-06,56.2,98.30253859248012,74.9155490969397,0.0,1.78,27.71,25.694695055936485
3191,雲嘉南,電子零組件業,2026-02-06,15.65,27.348041716028703,74.74787038995976,0.0,0.55,5.82,37.80068728522337
5013,強新,鋼鐵工業,2026-02-06,29.55,51.604550137597435,74.63468743687794,0.0,1.04,27.32,15.226939970717424
1570,力肯,電機機械,2026-02-06,31.15,54.17680736396741,73.92233503681354,0.0,0.66,19.47,13.559322033898308
3044,健鼎,電子零組件業,2026-02-06,379.5,658.6504468189795,73.55742999182596,19.98,14.75,94.35,62.53312135665077
5607,遠雄港,航運業,2026-02-06,46.65,80.93343113054276,73.49074197329638,18.08,2.13,29.17,29.2080905039424
8423,保綠-KY,綠能環保,2026-02-06,18.7,32.43082696461542,73.42688216371883,0.0,0.49,14.3,13.706293706293703
6689,伊雲谷,數位雲端,2026-02-06,60.0,103.8931759235298,73.155293205883,36.14,1.15,41.6,11.057692307692307
4441,振大環球,紡織纖維,2026-02-06,255.0,441.1463361389363,72.99856319173973,21.91,11.38,98.43,46.246063192116225
6829,千附精密,半導體業,2026-02-06,105.5,182.4444283086389,72.93310740155346,0.0,2.64,31.48,33.54510800508259
2886,兆豐金,金融保險業,2026-02-06,39.8,68.80770857382316,72.88368988397781,17.53,1.91,25.8,29.612403100775193
5285,界霖,半導體業,2026-02-06,51.4,88.81563474882519,72.79306371366769,27.78,1.0,27.49,14.550745725718444
7736,虎山,汽車工業,2026-02-06,85.8,148.09086199546783,72.60007225579001,15.98,3.4,46.34,29.348295209322394
2356,英業達,電腦及週邊設備業,2026-02-06,43.8,75.5497136073135,72.48793061030482,17.45,1.85,19.59,37.774374680959674
2613,中櫃,航運業,2026-02-06,24.0,41.35029131040704,72.29288046002932,28.57,0.85,23.63,14.388489208633093
8416,實威,資訊服務業,2026-02-06,177.5,305.6083985706723,72.1737456736182,0.0,8.34,53.83,61.97287757755898
6190,萬泰科,通信網路業,2026-02-06,48.65,83.6880613299645,72.02068104823124,0.0,1.64,19.63,33.418237391747326
1473,台南,紡織纖維,2026-02-06,24.75,42.52799625713305,71.83028790760827,19.96,0.77,25.64,12.012480499219969
5278,尚凡*,數位雲端,2026-02-06,28.2,48.36654486677156,71.51257044954455,0.0,0.72,12.62,22.820919175911254
6143,振曜,通信網路業,2026-02-06,102.0,174.63641185516374,71.21216848545465,0.0,3.72,32.86,45.28301886792453
2453,凌群,資訊服務業,2026-02-06,52.9,90.54194519267116,71.15679620542754,16.64,2.2,21.28,41.35338345864662
6669,緯穎,電腦及週邊設備業,2026-02-06,3645.0,6237.904243678895,71.13591889379684,15.27,200.85,581.26,138.21697691222516
2432,倚天酷-創,,2026-02-06,24.45,41.836853803873076,71.11187649845839,14.38,0.96,18.57,20.678513731825525
1319,東陽,汽車工業,2026-02-06,103.5,176.8915515582046,70.90971165043923,15.85,4.36,45.18,38.601150951748565
5548,安倉,建材營造業,2026-02-06,23.2,39.58182665763452,70.6113218001488,0.0,1.16,18.92,24.524312896405917
6862,三集瑞-KY,電子零組件業,2026-02-06,170.5,290.83947647611393,70.58033810915772,19.27,6.02,56.41,42.68746676121255
3033,威健,電子通路業,2026-02-06,30.0,51.14369450930982,70.4789816976994,19.11,1.03,21.14,19.489120151371807
4744,皇將,生技醫療業,2026-02-06,31.95,54.4243772602002,70.34233884256714,0.0,1.0,21.7,18.433179723502306
5425,台半,半導體業,2026-02-06,60.7,103.38060883559673,70.31401785106544,0.0,1.23,28.99,16.971369437737152
2207,和泰車,汽車工業,2026-02-06,524.0,890.8003489806482,70.00006659936034,15.97,24.86,142.08,69.98873873873873
3483,力致,電腦及週邊設備業,2026-02-06,84.6,143.6706695329428,69.82348644555888,0.0,3.12,48.19,25.897489105623578
2364,倫飛,電腦及週邊設備業,2026-02-06,62.5,105.99136737203234,69.58618779525175,16.67,3.14,14.94,84.06961178045516
2937,集雅社,居家生活,2026-02-06,44.0,74.59671770336945,69.53799478038512,0.0,2.02,23.8,33.94957983193277
5489,彩富,其他電子業,2026-02-06,42.0,70.981433263042,69.0034125310524,0.0,1.36,22.75,23.912087912087916
6965,中傑-KY,運動休閒,2026-02-06,82.8,139.8442873623181,68.89406686270304,14.95,2.94,73.81,15.932800433545587
7743,金利食安,食品工業,2026-02-06,20.4,34.37028431887981,68.48178587686184,0.0,0.58,17.6,13.18181818181818
7705,三商餐飲,觀光餐旅,2026-02-06,39.55,66.60545298385863,68.408224990793,30.19,1.35,22.87,23.611718408395276
6914,阜爾運通,其他業,2026-02-06,141.5,238.28002996862247,68.39578089655298,15.25,7.38,53.56,55.11575802837938
4911,德英,生技醫療業,2026-02-06,41.0,68.92129401372563,68.10071710664788,0.0,1.76,14.14,49.78783592644979
6855,數泓科,其他電子業,2026-02-06,117.0,196.59642761401372,68.03113471283224,0.0,4.81,36.23,53.10516146839635
8435,鉅邁,其他業,2026-02-06,55.0,92.40857136413193,68.0155842984217,0.0,2.74,23.53,46.57883552911177
3029,零壹,資訊服務業,2026-02-06,108.0,181.4512061360515,68.01037605189954,17.28,4.91,32.74,59.987782529016485
1227,佳格,食品工業,2026-02-06,28.8,48.385940049830886,68.00673628413502,19.73,0.94,19.66,19.125127161749745
5880,合庫金,金融保險業,2026-02-06,23.65,39.67448329790105,67.75680041395793,18.92,1.03,17.1,24.093567251461987
5310,天剛,資訊服務業,2026-02-06,24.55,41.18011995115018,67.73979613503128,0.0,0.99,9.9,40.0
3296,勝德,電子零組件業,2026-02-06,23.75,39.77600911926191,67.47793313373435,20.13,0.69,12.33,22.38442822384428
1294,漢田生技,食品工業,2026-02-06,78.7,131.72486736831036,67.37594328883145,0.0,3.37,26.15,51.54875717017209
6482,弘煜科,文化創意業,2026-02-06,34.4,57.44355896257897,66.987090007497,0.0,1.59,14.35,44.3205574912892
8931,大汽電,油電燃氣業,2026-02-06,44.7,74.57131367582228,66.82620509132501,0.0,1.84,16.55,44.47129909365559
9911,櫻花,居家生活,2026-02-06,84.6,141.08455828239073,66.7666173550718,14.31,4.57,29.22,62.559890485968516
5878,台名,金融保險業,2026-02-06,41.7,69.39193850336646,66.40752638696992,0.0,2.11,20.82,40.537944284341975
2637,慧洋-KY,航運業,2026-02-06,68.2,113.47133828897704,66.38026142078743,16.43,2.44,60.48,16.137566137566136
6752,叡揚,資訊服務業,2026-02-06,113.5,188.74870212701126,66.29841597093503,0.0,5.04,35.33,57.061986979903764
8162,微矽電子-創,,2026-02-06,35.8,59.523842568448146,66.26771667164287,17.72,1.53,21.54,28.412256267409475
6235,華孚,電腦及週邊設備業,2026-02-06,56.8,94.3306994651665,66.07517511472977,21.35,2.35,23.43,40.1195049082373
8110,華東,半導體業,2026-02-06,58.9,97.73963173029672,65.94164979676863,49.08,1.29,21.89,23.572407492005482
2421,建準,電子零組件業,2026-02-06,147.0,243.84763329030804,65.88274373490343,20.25,5.65,29.74,75.99193006052457
6951,青新-創,,2026-02-06,77.8,129.02327370680325,65.83968342776768,13.67,4.26,23.87,71.38667783829074
4503,金雨,電機機械,2026-02-06,38.0,62.97269574953456,65.717620393512,0.0,0.81,19.94,16.24874623871615
6662,樂斯科,生技醫療業,2026-02-06,29.85,49.46588723513806,65.71486510934024,0.0,0.99,17.29,22.903412377096586
6670,復盛應用,運動休閒,2026-02-06,274.5,454.14166772680187,65.44323050156716,11.54,14.55,98.62,59.01439870208882
4129,聯合,生技醫療業,2026-02-06,109.5,180.95865520314268,65.25904584761889,0.0,4.47,40.7,43.931203931203925
6664,群翊,電子零組件業,2026-02-06,288.0,474.95394764914687,64.91456515595377,0.0,10.74,65.13,65.96038691847076
1203,味王,食品工業,2026-02-06,39.45,64.95625881928906,64.65464846461104,19.15,1.28,25.69,19.92993382639159
2885,元大金,金融保險業,2026-02-06,42.65,70.09282235660038,64.34424937069258,16.03,2.0,24.68,32.414910858995135
4924,欣厚-KY,電腦及週邊設備業,2026-02-06,10.85,17.809824350902883,64.14584655210031,0.0,0.28,9.46,11.839323467230443
6585,鼎基,其他業,2026-02-06,90.0,147.7005263123863,64.11169590265145,14.9,3.81,51.99,29.3133294864397
4163,鐿鈦,生技醫療業,2026-02-06,102.5,167.45021777298865,63.36606611998893,0.0,3.56,52.6,27.072243346007603
6716,應廣,半導體業,2026-02-06,57.8,94.39364639673873,63.3108069147729,0.0,1.19,23.52,20.238095238095237
6546,正基,通信網路業,2026-02-06,60.0,97.9259709114794,63.209951519132325,0.0,1.72,28.85,23.8474870017331
7765,中華資安,數位雲端,2026-02-06,263.5,429.6080795976363,63.03911939189233,26.35,8.52,48.38,70.44233154195948
6290,良維,電子零組件業,2026-02-06,172.0,280.121234764438,62.861183002580226,0.0,6.2,42.21,58.75384979862592
5434,崇越,電子通路業,2026-02-06,321.5,523.5224919203628,62.837478046769135,15.92,15.45,97.5,63.38461538461539
4549,桓達,電機機械,2026-02-06,100.0,162.81046546672178,62.81046546672178,0.0,2.43,32.4,30.000000000000004
3059,華晶科,光電業,2026-02-06,37.45,60.93554792327549,62.71174345333909,29.96,0.98,31.17,12.57619505935194
3537,堡達,電子零組件業,2026-02-06,45.0,72.85675746061058,61.90390546802351,0.0,1.3,21.24,24.48210922787194
6835,圓裕,電子零組件業,2026-02-06,39.2,63.45546673333747,61.87619064626904,14.96,0.92,26.94,13.659985152190051
6953,家碩,半導體業,2026-02-06,224.0,362.45357936979394,61.80963364722943,0.0,5.53,51.74,42.75222265172014
3551,世禾,綠能環保,2026-02-06,175.0,282.88053672416106,61.6460209852349,0.0,6.12,69.0,35.47826086956522
4116,明基醫,生技醫療業,2026-02-06,42.15,68.1055681658559,61.579046656834876,0.0,1.34,24.48,21.895424836601308
3093,港建*,其他電子業,2026-02-06,25.85,41.743687502421075,61.48428434205444,0.0,1.04,7.27,57.22145804676755
3088,艾訊,電腦及週邊設備業,2026-02-06,80.8,129.97403955606367,60.85895984661346,0.0,2.76,45.43,24.30112260620735
4161,聿新科,生技醫療業,2026-02-06,25.65,41.21695467569833,60.689881776601695,0.0,0.78,15.74,19.82210927573062
2382,廣達,電腦及週邊設備業,2026-02-06,279.5,448.87485911859795,60.599234031698735,15.69,13.7,55.4,98.91696750902527
