symbol,name,naive_pred_eps,year,market,q2_rev,q2_margin,q2_eps,q3_rev_total,target_eps
2374,佳能,0.5643699221608203,2024,sii,1534973.0,0.09481534854359001,0.51,1711492.0,0.48
2855,統一證,0.6837856938151241,2024,sii,3600361.0,0.37413637132498656,0.92,2660732.0,0.37
3060,銘異,0.25934833869579527,2024,sii,876686.0,0.038721959743853555,0.24,921358.0,-0.32
9912,偉聯,-0.19751262862763103,2024,sii,128590.0,-0.08124270938642196,-0.12,132878.0,-0.2
8422,可寧衛*,1.9195437574885694,2024,sii,1450021.0,0.18346768770935043,2.51,1142382.0,2.6
4976,佳凌,0.06728793323153213,2024,sii,309149.0,0.02961678672743564,0.07,319641.0,-0.2
4722,國精化,0.6505068722766976,2024,sii,1106894.0,0.06145213543482935,0.68,1058656.0,0.55
1504,東元,0.765621011039383,2024,sii,14525927.0,0.12125979980485926,0.78,13504126.0,0.84
1707,葡萄王,3.450935304242247,2024,sii,2758268.0,0.17632659335496043,2.21,2899237.0,2.81
4952,凌通,0.9073793904217919,2024,sii,791017.0,0.15034948679990442,1.1,656718.0,0.55
1466,聚隆,0.06709582341561304,2024,sii,695684.0,0.009252764186038489,0.06,806050.0,-0.01
9946,三發地產,0.1409236962876865,2024,sii,789663.0,0.18296665792876202,0.45,251517.0,0.08
3535,晶彩科,0.400527423863062,2024,sii,414572.0,0.26240315313142226,1.38,120664.0,-0.31
6416,瑞祺電通,1.2874707569786599,2024,sii,1124518.0,0.08432146039458684,1.3,1119929.0,1.2
3266,昇陽,-0.23500653696683257,2024,sii,259105.0,-0.16283360027787963,-0.12,508471.0,0.13
5608,四維航,-0.03201249965253114,2024,sii,836468.0,-0.013221067631995485,0.06,942553.0,0.2
6835,圓裕,1.0609968670616525,2024,sii,594924.0,0.10950810523697145,0.98,641127.0,0.44
2009,第一銅,0.1317471067190872,2024,sii,889088.0,0.05947780197235819,0.15,796586.0,0.6
8462,柏文,1.2114119223649995,2024,sii,1276641.0,0.07145940009759988,1.17,1345043.0,1.23
3701,大眾控,0.34413608716467714,2024,sii,3544996.0,0.023457854395322306,0.09,3443351.0,-0.1
2832,台產,0.8665996866991417,2024,sii,1814658.0,0.16216168556278923,0.81,1935616.0,0.81
2387,精元,2.0430872664989552,2024,sii,6033142.0,0.06010218224600051,1.89,6637277.0,2.17
8039,台虹,1.1502191821957333,2024,sii,2880719.0,0.09428965477021535,1.25,2853719.0,0.63
1232,大統益,2.7834117599580437,2024,sii,5338089.0,0.08227700961898538,2.66,5411913.0,1.6
2704,國賓,-0.025983309242072837,2024,sii,296608.0,-0.029099012838493903,-0.02,327636.0,-0.91
2801,彰銀,,2024,sii,0.0,0.0,0.31,11317171.0,0.34
6142,友勁,0.05742927122384151,2024,sii,257221.0,0.059135918140431766,0.05,321233.0,-0.23
3533,嘉澤,22.00609401782982,2024,sii,7374282.0,0.3070926769548547,20.01,8055827.0,18.32
2514,龍邦,0.9343569211456437,2024,sii,5547594.0,0.049547425424427236,0.43,7443738.0,0.91
5285,界霖,1.1256287694363303,2024,sii,1264123.0,0.0852440783056712,1.06,1347427.0,0.06
1457,宜進,0.25145422400675327,2024,sii,750205.0,0.08627375184116341,0.25,923144.0,0.65
2382,廣達,5.41938047116567,2024,sii,309954132.0,0.04930652448924282,3.93,424549240.0,4.31
3515,華擎,3.4299619139752346,2024,sii,5224422.0,0.06659128990728544,2.17,6265171.0,2.5
2630,亞航,0.22179530437502762,2024,sii,1264925.0,0.033128446350574145,0.2,1402191.0,0.16
6438,迅得,1.1863215491915577,2024,sii,1249590.0,0.0679590905817108,1.16,1314148.0,0.6
3231,緯創,2.774213914590017,2024,sii,240206609.0,0.029446733499326822,1.55,272914678.0,1.47
6776,展碁國際,1.2073241992350103,2024,sii,6027870.0,0.014969632722669865,1.01,6579667.0,1.01
2545,皇翔,3.312969588551689,2024,sii,3288176.0,0.2441523811377493,2.45,4447122.0,3.3
3004,豐達科,1.7289577379716492,2024,sii,866323.0,0.10877467180254939,1.73,868212.0,1.3
2891,中信金,,2024,sii,0.0,0.0,0.78,50197002.0,1.1
2025,千興,0.05315957849487498,2024,sii,225052.0,0.08815740362227396,0.07,169546.0,-0.38
3040,遠見,0.2273549040269427,2024,sii,32266.0,0.40677493336639187,0.21,35212.0,0.12
8341,日友,1.1610888135175805,2024,sii,948909.0,0.15268165862058428,1.01,988603.0,1.22
1475,業旺,2.257824017173508,2024,sii,523999.0,0.28555779686602456,2.27,521976.0,1.21
3617,碩天,7.151711529561343,2024,sii,3261764.0,0.19059717379920804,6.77,3442088.0,5.33
8163,達方,0.5887889910385894,2024,sii,5197954.0,0.030810776701756113,0.62,5350755.0,0.68
6196,帆宣,1.8160646183663973,2024,sii,15399089.0,0.02341833338322806,1.84,15611776.0,2.68
8476,台境*,1.3647582339475248,2024,sii,594119.0,0.2952253673085695,2.08,384213.0,-0.6
2481,強茂,0.8900208623030053,2024,sii,3280543.0,0.10197397199183184,0.74,3335069.0,0.66
1468,昶和,0.37977218845229094,2024,sii,340210.0,0.24322624261485554,0.46,250456.0,0.09
6183,關貿,0.9711564872434927,2024,sii,568860.0,0.22726857223218366,0.86,640975.0,1.0
5519,隆大,0.32187159486767425,2024,sii,724455.0,0.1438874740322035,0.47,490337.0,0.18
6742,澤米,0.12627975827356777,2024,sii,179639.0,0.04774575676773975,0.12,188492.0,-0.06
2707,晶華,2.319733317674985,2024,sii,1388047.0,0.20375030528505159,2.32,1450508.0,1.74
6285,啟碁,2.029089076094278,2024,sii,30712634.0,0.037918206559554614,2.45,25967008.0,1.09
2462,良得電,0.5974313765948245,2024,sii,1078417.0,0.07932460263515875,0.57,1130806.0,0.12
6558,興能高,0.049131413981550534,2024,sii,282659.0,0.013882452000466994,0.04,331794.0,0.01
2114,鑫永銓,1.2087109317644922,2024,sii,362551.0,0.2591552636732487,1.2,363757.0,1.33
3056,富華新,-0.09799810322020608,2024,sii,75428.0,-0.2778543776846794,-0.06,125548.0,-0.14
3048,益登,-0.06080113420745784,2024,sii,24631676.0,-0.0005353675486800005,-0.05,30644289.0,-2.37
2108,南帝,0.49252715768663363,2024,sii,3060766.0,0.07711958379046291,0.33,3144838.0,0.25
6168,宏齊,-0.04916703081741852,2024,sii,491843.0,-0.019329338833733528,0.01,524169.0,0.04
3150,鈺寶-創,0.37738995318950497,2024,sii,111850.0,0.16117121144389807,0.43,103960.0,0.36
9931,欣高,0.5424411885973931,2024,sii,619407.0,0.19379341854386534,0.95,336922.0,0.52
8261,富鼎,1.2609056554720313,2024,sii,733811.0,0.18499313856020147,1.15,807304.0,1.31
2636,台驊控股,3.19128529669234,2024,sii,6835492.0,0.059990268440077175,2.84,7627941.0,2.3
4915,致伸,1.7839681346187088,2024,sii,15368051.0,0.051588454515149644,1.6,16008535.0,1.7
6928,攸泰科技,-0.3407114185004961,2024,sii,572715.0,-0.06526282706057987,-0.49,448972.0,-0.35
2886,兆豐金,,2024,sii,0.0,0.0,0.58,21904013.0,0.6
3645,達邁,0.925585048637049,2024,sii,589783.0,0.19767100781134755,0.91,619045.0,0.48
6277,宏正,0.9352380480678368,2024,sii,1211679.0,0.0886744756655847,0.88,1260046.0,0.91
6128,上福,0.7184469563027908,2024,sii,1390953.0,0.06759250672021269,0.74,1356152.0,0.57
6805,富世達,4.324892902962619,2024,sii,1718874.0,0.14911796908906644,3.74,1988280.0,4.87
1309,台達化,-0.10398134360790827,2024,sii,4943005.0,-0.007972680585999812,-0.09,5185409.0,-0.25
2330,台積電,10.771807051935548,2024,sii,673510177.0,0.36771743985094973,9.55,759692143.0,12.55
6165,浪凡,0.1948009255837938,2024,sii,721309.0,0.021717460894013524,0.19,697424.0,0.24
6443,元晶,0.0511877118927686,2024,sii,1388834.0,0.021759979954407798,0.06,1206292.0,0.04
3031,佰鴻,0.2655014555597567,2024,sii,352540.0,0.16230782322573326,0.32,283324.0,0.46
6224,聚鼎,0.22253735004876404,2024,sii,674070.0,0.021984363641758275,0.45,866947.0,0.93
2365,昆盈,0.17874663006250174,2024,sii,263528.0,0.14959321210649343,0.17,264701.0,0.22
2537,聯上發,0.1321507086065612,2024,sii,904296.0,0.14399267496483453,0.44,275840.0,0.08
2706,第一店,0.24701963716657208,2024,sii,83094.0,1.2713794016415145,0.21,97146.0,0.28
2457,飛宏,0.1194221073353326,2024,sii,2600492.0,0.017383633558572763,0.1,2962316.0,0.24
2901,欣欣,0.09649311163051381,2024,sii,32584.0,0.2084765529094034,0.09,33808.0,0.11
2360,致茂,3.449965354235528,2024,sii,5514861.0,0.26055108188583537,3.34,5631766.0,3.39
4562,穎漢,-0.1068538263775509,2024,sii,157646.0,-0.04163124976212527,-0.05,224702.0,-0.18
9906,欣巴巴,1.7500987973587612,2024,sii,636252.0,0.06763515085217807,0.52,2220544.0,3.81
1435,中福,-0.049759062156252996,2024,sii,3058.0,-2.34107259646828,-0.05,2971.0,-0.09
2332,友訊,0.12322199840572623,2024,sii,3720181.0,0.02017213678581768,0.04,3680487.0,0.29
4739,康普,0.5792165562476116,2024,sii,1103843.0,0.06914842056343158,0.48,997040.0,0.34
2417,圓剛,0.1736723852517392,2024,sii,881330.0,0.031023566654941964,-0.11,882643.0,-0.19
2616,山隆,0.029514248446843534,2024,sii,2971294.0,0.0018742675750026757,0.01,2161788.0,-1.74
5283,禾聯碩,2.7979033369050583,2024,sii,1910943.0,0.10536891995208648,2.76,1938409.0,3.13
3715,定穎投控,1.4163934797351745,2024,sii,4228126.0,0.08280311419290722,1.22,4749779.0,0.93
2460,建通,0.0021493727182571396,2024,sii,877278.0,0.00045025636115347703,0.0,807704.0,-0.33
2369,菱生,0.24054667073621386,2024,sii,1370170.0,0.0666749381463614,0.27,1371315.0,-0.25
1614,三洋電,0.07648562550302095,2024,sii,1534283.0,0.01277469671501281,0.07,1611256.0,0.32
6515,穎崴,9.909348237995012,2024,sii,1255666.0,0.1784885471136433,6.52,1930315.0,11.75
1323,永裕,0.3651465484943954,2024,sii,791755.0,0.05872523697355874,0.29,567534.0,1.98
1453,大將,0.11431678845337558,2024,sii,343.0,36.53644314868804,0.12,344.0,-0.15
2603,長榮,20.4154353835823,2024,sii,106328606.0,0.28746465461984894,13.72,152792593.0,28.82
5269,祥碩,12.654856606771196,2024,sii,2106353.0,0.44425269648534693,13.17,2126812.0,13.06
1702,南僑,1.0881341899903798,2024,sii,5873022.0,0.05354551711197404,1.09,5977273.0,0.57
2908,特力,0.08179263428874607,2024,sii,9856848.0,0.004669748382038558,0.2,8930897.0,0.14
6283,淳安,-0.0453580959882091,2024,sii,380818.0,-0.018838395243922293,-0.07,356121.0,-0.17
2414,精技,0.8241948711393944,2024,sii,5662382.0,0.020572614140126892,0.61,6479576.0,0.79
4545,銘鈺,1.074319829816455,2024,sii,640604.0,0.12592803042128992,1.05,656904.0,0.65
8131,福懋科,0.5704991273960291,2024,sii,2337549.0,0.12126932954132726,0.64,2080389.0,0.27
2605,新興,1.1385243810322432,2024,sii,1148365.0,0.6108475963652671,1.2,1091007.0,0.42
5434,崇越,6.046525791676292,2024,sii,13791780.0,0.07427619930132297,5.41,15366524.0,4.93
1723,中碳,1.5085165335567683,2024,sii,2029330.0,0.17015566714137179,1.48,2100278.0,1.49
6504,南六,-0.0916583401401044,2024,sii,1708010.0,-0.003943770821013929,-0.09,1687318.0,-0.63
2495,普安,0.5315117340684897,2024,sii,321281.0,0.482895035809774,0.57,301092.0,0.67
2022,聚亨,-0.2773864605088473,2024,sii,1978688.0,-0.04875149594074457,-0.11,1918421.0,-0.19
2812,台中銀,,2024,sii,0.0,0.0,0.38,4876679.0,0.37
3013,晟銘電,0.973275817813083,2024,sii,2604950.0,0.0741557419528206,0.97,2663229.0,0.81
2006,東和鋼鐵,1.5447926103562204,2024,sii,15434701.0,0.07574153849821905,1.59,14893134.0,1.48
1104,環泥,0.5169899307647826,2024,sii,2092080.0,0.1895611066498413,0.55,1872787.0,0.69
8940,新天地,-1.4326839202403474,2024,sii,309150.0,-0.3245317806889859,-1.46,297947.0,-0.31
3605,宏致,0.5468096613559328,2024,sii,2454508.0,0.02733663935908948,0.5,2688732.0,0.96
2312,金寶,0.515081703424323,2024,sii,40074894.0,0.01684723108687449,0.3,45947923.0,0.35
8016,矽創,5.996984472085597,2024,sii,4377074.0,0.15383450222683007,4.43,4683339.0,3.87
2906,高林,0.4430802061831435,2024,sii,2305633.0,0.04170134622465935,0.12,2221882.0,0.04
2881,富邦金,,2024,sii,0.0,0.0,3.63,69936573.0,2.64
3019,亞光,2.40386825487978,2024,sii,5614268.0,0.09831468679443162,1.59,6827724.0,2.46
2451,創見,1.796844843270263,2024,sii,2331950.0,0.30688522481185276,1.67,2516920.0,0.81
2476,鉅祥,1.7859364084075648,2024,sii,1648461.0,0.1988339426895753,1.41,1861908.0,1.36
1776,展宇,0.16427380778365028,2024,sii,294564.0,0.03076071753506878,0.17,320994.0,0.24
2207,和泰車,,2024,sii,0.0,0.0,10.54,66413179.0,7.69
6141,柏承,-1.794143894972622,2024,sii,579584.0,-0.38984167954946997,-1.93,521682.0,-1.61
8105,凌巨,-0.18869151756172994,2024,sii,1905540.0,-0.033849722388404335,-0.15,2461343.0,0.03
9927,泰銘,1.859377172568055,2024,sii,2205659.0,0.14209948137948794,1.87,2189369.0,1.12
1203,味王,0.6977650836160365,2024,sii,1523093.0,0.1162634192396656,0.5,1440381.0,0.44
2850,新產,2.688349251947237,2024,sii,5063366.0,0.15957270321758293,2.56,5323089.0,2.58
4133,亞諾法,0.2977013437458499,2024,sii,91778.0,0.19933971104186188,0.3,90433.0,0.05
1720,生達,1.7780502338289048,2024,sii,1760104.0,0.1822301409462168,1.21,1743568.0,1.22
6115,鎰勝,0.8971460821768094,2024,sii,1954608.0,0.08611547686287992,0.93,1955054.0,0.8
1439,雋揚,0.05835392098663557,2024,sii,30981.0,0.3833317194409477,0.13,14005.0,0.38
2337,旺宏,-0.1851624781802819,2024,sii,6455575.0,-0.04431332607862196,-0.16,7754539.0,-0.16
8081,致新,4.8703156276784565,2024,sii,2059054.0,0.1842350904832996,4.28,2277988.0,4.83
2031,新光鋼,4.1977891230214155,2024,sii,3669992.0,0.40087389836272125,4.52,3362914.0,-2.08
6757,台灣虎航,1.6692313863913926,2024,sii,3967956.0,0.1694759216080017,1.5,4422368.0,2.1
6592,和潤企業,1.3757426133610338,2024,sii,7684197.0,0.13855123703882136,1.55,7180513.0,1.17
6133,金橋,0.30971806204362734,2024,sii,349592.0,0.11211068903178563,0.34,323243.0,0.07
1810,和成,0.0808132897422973,2024,sii,1263375.0,0.021077668942317204,0.09,1159054.0,0.16
6916,華凌,0.011884436029684173,2024,sii,508454.0,0.0014140905568645345,0.01,567290.0,0.17
1470,大統新創,0.2877115519166868,2024,sii,186656.0,0.12554645979770274,0.28,196550.0,0.13
2474,可成,5.533213446066081,2024,sii,4672447.0,0.735229741503756,5.04,5120304.0,2.11
5533,皇鼎,0.630592337437037,2024,sii,204043.0,0.1506643207559191,0.11,1193868.0,0.89
6136,富爾特,-0.008141232508994341,2024,sii,121601.0,-0.00810848594995107,-0.01,116003.0,0.8
2615,萬海,5.88737798860687,2024,sii,38162396.0,0.30324718081118385,4.12,54479796.0,6.57
6756,威鋒電子,0.6784475243560484,2024,sii,495028.0,0.10566877025137972,0.76,446761.0,0.42
1474,弘裕,0.1608023988324129,2024,sii,798632.0,0.027474481363130954,0.17,760260.0,-0.01
4720,德淵,0.35604878554918934,2024,sii,901632.0,0.040118363145939806,0.32,936348.0,0.4
1460,宏遠,-0.21542779052691524,2024,sii,1750376.0,-0.07054427163078104,-0.18,2121299.0,-0.23
9926,新海,0.783159000700044,2024,sii,564796.0,0.27476292325016466,0.87,511642.0,0.75
2483,百容,0.17313858520011022,2024,sii,504353.0,0.0450160899211465,0.21,419591.0,0.14
2436,偉詮電,0.597816439006466,2024,sii,745942.0,0.1255700845374037,0.51,847481.0,0.09
8112,至上,1.3933455850676812,2024,sii,70053268.0,0.012752395791157094,1.51,60466743.0,1.0
3168,眾福科,1.1304595087865514,2024,sii,869932.0,0.0989617579305049,0.89,892147.0,0.75
3711,日月光投控,2.1233449897607684,2024,sii,140238063.0,0.05822339402962233,1.8,160105106.0,2.23
4764,雙鍵,-0.15062601696418043,2024,sii,687563.0,-0.017550391745920012,-0.15,734164.0,-0.26
3034,聯詠,9.780234640193003,2024,sii,25231019.0,0.21356905957702302,8.86,27866327.0,8.64
2103,台橡,0.5011388539943873,2024,sii,8944708.0,0.04167167894133604,0.39,9929893.0,0.43
2748,雲品,0.34612154508908216,2024,sii,492759.0,0.07045837823357869,0.33,519630.0,0.26
2347,聯強,1.2605841942282785,2024,sii,100209135.0,0.019382554295074995,1.09,108478356.0,1.35
6206,飛捷,1.642144382892889,2024,sii,1206180.0,0.21413553532640237,1.87,1097104.0,1.32
6906,現觀科,0.30533938754493706,2024,sii,67063.0,0.09884735248945022,0.2,103597.0,0.93
4108,懷特,-0.10627112551218189,2024,sii,44125.0,-0.5300849858356941,-0.08,39819.0,-0.06
6446,藥華藥,2.34593052373249,2024,sii,2306483.0,0.29474312188730634,2.05,2713359.0,2.18
2486,一詮,0.16316945091549787,2024,sii,1338299.0,0.026050232421902728,0.13,1465434.0,-0.06
6213,聯茂,0.5783357763173985,2024,sii,7595918.0,0.026361264036815563,0.55,7962863.0,0.69
3481,群創,0.12668697910171328,2024,sii,56860685.0,0.020814997216442258,0.12,55255575.0,0.04
2313,華通,1.155311877716484,2024,sii,16884077.0,0.06819508108142364,0.97,20190965.0,1.51
4755,三福化,1.1215439825886508,2024,sii,1202733.0,0.09144257287361368,1.1,1235160.0,0.94
2014,中鴻,-0.15293725113359988,2024,sii,8160301.0,-0.03274278730649764,-0.18,6705239.0,-0.43
2102,泰豐,-0.1958616347578865,2024,sii,57655.0,-1.2225479143179256,-0.15,75831.0,-0.28
6112,邁達特,-0.2617808840107751,2024,sii,4421465.0,-0.01147990541596507,0.0,4295187.0,0.22
1325,恆大,-0.07057253911257151,2024,sii,77015.0,-0.08423034473803805,-0.07,71453.0,-0.22
2204,中華,1.6399135796772457,2024,sii,11629972.0,0.108713417366783,2.21,8351218.0,1.49
8215,明基材,0.2543859185930338,2024,sii,4588925.0,0.018159808669786497,0.23,4492067.0,0.14
6606,建德工業,0.4431829685080872,2024,sii,204697.0,0.28287175679174587,0.37,172816.0,0.16
3008,大立光,58.221145612781996,2024,sii,10985235.0,0.4094748997176665,33.7,18977162.0,49.67
1618,合機,1.2451467713675188,2024,sii,983216.0,0.17822838521749035,0.91,1346191.0,1.18
2501,國建,0.20041254936594297,2024,sii,4341563.0,0.07522106669879028,0.3,3089435.0,0.07
2069,運錩,0.7332175727147208,2024,sii,2836271.0,0.04560354070538394,0.78,2675181.0,0.59
1558,伸興,4.722307739044548,2024,sii,2062607.0,0.12861490337228565,2.06,2442964.0,2.04
1225,福懋油,0.6695483104277253,2024,sii,3040753.0,0.048462666977554573,0.59,3172625.0,0.3
1416,廣豐,0.33828219904132684,2024,sii,76222.0,0.7536538007399438,0.28,83192.0,0.23
2450,神腦,0.3820062936461804,2024,sii,7417089.0,0.012625842834028282,0.37,7813669.0,0.43
3018,隆銘綠能,0.18015910891615708,2024,sii,207039.0,0.04099227681741121,0.25,321155.0,0.29
3356,奇偶,2.11640489659838,2024,sii,287818.0,0.7172310279412685,2.28,265047.0,0.19
1568,倉佑,0.2479471783357526,2024,sii,260460.0,0.10546341088842817,0.27,242359.0,0.29
6689,伊雲谷,0.35619164494419864,2024,sii,3093526.0,0.007267435282586925,0.46,3332817.0,0.88
2845,遠東銀,,2024,sii,0.0,0.0,0.28,3376409.0,0.24
1905,華紙,-0.13730927828271425,2024,sii,5406616.0,-0.030231849275036363,-0.17,5008940.0,0.07
6117,迎廣,0.920878507994971,2024,sii,757195.0,0.12045113874233189,1.03,677751.0,0.84
2024,志聯,0.0426325816173983,2024,sii,298077.0,0.01592541524505413,0.05,261009.0,-0.01
1235,興泰,0.5152307135842896,2024,sii,23550.0,2.4661146496815287,0.6,32832.0,0.65
1473,台南,0.68112639019488,2024,sii,1634594.0,0.054518124990058696,0.61,1825980.0,0.5
3014,聯陽,2.89669349329182,2024,sii,1616779.0,0.2503929108431022,2.51,1863470.0,3.08
6216,居易,0.9595520068665455,2024,sii,376530.0,0.2689427137279898,1.08,337156.0,0.72
1783,和康生,0.6703361989370041,2024,sii,174017.0,0.3432595665940684,0.67,173941.0,0.56
6830,汎銓,0.8866518755251607,2024,sii,509291.0,0.07999552318811838,0.87,518512.0,0.27
2438,翔耀,-0.14238469717007007,2024,sii,88507.0,-0.08999288191894426,-0.07,103151.0,-0.37
1236,宏亞,-0.44109501625121644,2024,sii,343063.0,-0.07581697822265882,-0.3,504260.0,0.0
3021,鴻名,0.1923445441258295,2024,sii,859708.0,0.018458592917595277,0.17,999205.0,0.48
1605,華新,0.5183963008995723,2024,sii,48313810.0,0.04782133721186551,0.55,43700745.0,0.07
2536,宏普,0.05158497934770818,2024,sii,182182.0,0.23260256227289194,0.14,73808.0,0.02
6472,保瑞,13.34643239312537,2024,sii,5027311.0,0.2414059921894627,11.61,5614833.0,14.19
6155,鈞寶,0.3387898430983825,2024,sii,144149.0,0.18727150379121604,0.31,158858.0,0.25
6192,巨路,2.6307103835020866,2024,sii,1827009.0,0.12693205123784285,2.42,1992862.0,2.12
2062,橋椿,0.9444979359192989,2024,sii,2042617.0,0.10427848196700605,1.06,1811439.0,0.38
6215,和椿,0.8849677306412399,2024,sii,346387.0,0.15667158409524606,0.65,467642.0,0.51
2323,中環,1.3876537021535476,2024,sii,1764179.0,0.7918017389391893,1.29,1909112.0,-0.66
6792,詠業,0.4858458908409509,2024,sii,308250.0,0.07111111111111111,0.46,327094.0,0.34
3653,健策,6.306652327076648,2024,sii,3401156.0,0.2508135469234578,6.03,3593006.0,5.38
2409,友達,-0.031800666173426154,2024,sii,74327946.0,-0.0031492192721160354,-0.03,77748135.0,-0.12
3090,日電貿,1.2398622842134572,2024,sii,2838738.0,0.08004261048395449,1.06,3294066.0,1.24
1535,中宇,0.9667946255338535,2024,sii,2619438.0,0.04616524613294913,0.97,2591423.0,0.92
2258,鴻華先進-創,-0.05971902715136599,2024,sii,3604764.0,-0.04158496922406016,-0.09,2500653.0,-0.32
2434,統懋,-0.5967083901006358,2024,sii,14779.0,-1.6680424927261654,-0.66,13236.0,0.11
2455,全新,0.9994524952295304,2024,sii,875601.0,0.22935789246471852,1.09,805748.0,0.78
1597,直得,0.2401044290321591,2024,sii,249958.0,0.07644084206146633,0.22,280376.0,0.15
2838,聯邦銀,,2024,sii,0.0,0.0,0.21,5107804.0,0.38
3030,德律,1.857865818427224,2024,sii,1727000.0,0.26990445859872614,1.97,1625974.0,1.64
2371,大同,-0.39631546982819355,2024,sii,12670336.0,-0.07642843883540262,-0.37,12131539.0,3.09
1220,台榮,0.4567051256150348,2024,sii,812847.0,0.09690015464164843,0.43,834595.0,0.34
3044,健鼎,4.233604716810356,2024,sii,15799072.0,0.12589960979986672,3.78,17674460.0,4.43
6552,易華電,0.6925734474424783,2024,sii,574998.0,0.1166577970705985,0.8,492754.0,-0.71
2911,麗嬰房,-0.8697648132745166,2024,sii,664622.0,-0.1536362022322463,-1.15,595139.0,-1.35
2413,環科,-0.3319005327774404,2024,sii,698264.0,-0.05690111476461625,-0.32,742878.0,-0.41
2543,皇昌,2.0613633132176963,2024,sii,3951949.0,0.23230689464869106,3.27,2934729.0,0.85
2535,達欣工,1.2688066024187086,2024,sii,4336137.0,0.09839587632955324,1.69,3491866.0,0.92
6669,緯穎,33.89199291354539,2024,sii,77480880.0,0.0605786356582424,26.85,97818366.0,34.61
2028,威致,0.269301057812798,2024,sii,2630881.0,0.037617056795803384,0.31,2331797.0,0.08
2029,盛餘,0.49463054085719105,2024,sii,3308011.0,0.04733750885350744,0.48,3356016.0,0.26
2633,台灣高鐵,0.28834332732722634,2024,sii,13124573.0,0.12250333782287622,0.29,13247645.0,0.25
2377,微星,2.7836887921638214,2024,sii,46672024.0,0.04515210225294707,2.49,52086539.0,2.05
1324,地球,0.0134570008725216,2024,sii,205605.0,0.005539748546971134,0.02,182484.0,-0.03
1615,大山,1.1589100970016208,2024,sii,1418724.0,0.12892359613286306,1.12,1683652.0,0.88
2910,統領,0.20049073163714629,2024,sii,201722.0,0.2795976641119957,0.32,125776.0,0.22
4588,玖鼎電力,1.2958466466395815,2024,sii,249842.0,0.22135989945645648,1.3,250886.0,0.84
6581,鋼聯,1.7881402032201903,2024,sii,702774.0,0.4044927672338476,2.55,491895.0,1.41
8150,南茂,0.647136878670182,2024,sii,5809559.0,0.07755769413822977,0.62,6068049.0,0.41
1459,聯發,0.28945629117324384,2024,sii,309710.0,0.3698556714345678,0.36,280670.0,0.19
1454,台富,0.07912632899666808,2024,sii,426567.0,0.0246948310581925,0.08,416009.0,0.0
3054,立萬利,0.04014889271725511,2024,sii,23282.0,0.14229877158319731,0.04,23534.0,-0.29
6958,日盛台駿,0.5223508654070892,2024,sii,2848605.0,0.060833636113115014,0.49,3015536.0,1.21
4960,誠美材,-0.0114929789908846,2024,sii,2512817.0,-0.0028223304761150533,-0.02,2330028.0,-0.4
2885,元大金,,2024,sii,0.0,0.0,0.63,30997103.0,0.73
6625,必應,1.955109533446623,2024,sii,706764.0,0.09028897906514763,1.21,1060444.0,1.46
1730,花仙子,1.1867575436004476,2024,sii,602161.0,0.11942155005056787,1.04,628390.0,1.08
1541,錩泰,0.34003361719402764,2024,sii,811565.0,0.03739934570860005,0.38,716447.0,-0.21
1463,強盛新,-0.05503203314519538,2024,sii,66519.0,-0.13215772937055578,-0.05,72151.0,0.22
6202,盛群,-0.15257142658760015,2024,sii,682586.0,-0.05050059626186298,-0.15,683295.0,-0.32
6189,豐藝,1.797658535324526,2024,sii,9570257.0,0.043828708048279166,1.76,8922014.0,1.31
1533,車王電,-0.797978299068081,2024,sii,657179.0,-0.1360694727007406,-0.52,577931.0,-0.6
2359,所羅門,0.20657111572657844,2024,sii,760162.0,0.036803997042735626,0.14,962422.0,-0.33
8021,尖點,0.5631884211244508,2024,sii,890069.0,0.08325197259987709,0.48,961832.0,0.48
3045,台灣大,0.975997702460518,2024,sii,47743896.0,0.07698682570856806,1.07,47201517.0,1.38
1301,台塑,0.21177860800064208,2024,sii,51108854.0,0.026699698647126777,0.22,50492245.0,-0.49
2104,國際中橡,-1.5668521009681295,2024,sii,4636644.0,-0.303757847270569,-1.46,5079480.0,0.01
6655,科定,1.4880576618434158,2024,sii,631645.0,0.18014390994941779,1.45,678849.0,1.4
6743,安普新,0.9769874093337578,2024,sii,1808832.0,0.05946102236139122,0.72,2464608.0,1.79
4737,華廣,-0.6007984336575078,2024,sii,474785.0,-0.07507608707099003,-0.59,488271.0,-0.88
1413,宏洲,-0.1391240009472045,2024,sii,486867.0,-0.028860037751583082,-0.11,636867.0,0.03
6205,詮欣,0.833949917368608,2024,sii,409119.0,0.19944808234279024,0.99,343852.0,0.61
2739,寒舍,3.3988799543253205,2024,sii,1149459.0,0.306193609341438,3.85,1126982.0,-0.98
2609,陽明,5.538658382431754,2024,sii,52589220.0,0.26554092264536344,3.97,72838388.0,8.13
2459,敦吉,1.5260833422816775,2024,sii,1271741.0,0.12108283054489868,1.48,1330888.0,1.3
3257,虹冠電,0.7368609877895927,2024,sii,235945.0,0.27042319184555724,0.8,217951.0,0.52
3380,明泰,0.46898290408815824,2024,sii,5684460.0,0.051314460828293273,0.49,4950977.0,-0.05
1227,佳格,0.40066066380108595,2024,sii,6357516.0,0.048027720260554595,0.33,7633934.0,0.54
1582,信錦,2.3503440924869445,2024,sii,2533982.0,0.13655108836605784,2.32,2468537.0,1.52
