year,symbol,name,q2_rev,q2_margin,q2_eps,capital,rev_m7,rev_m8,rev_m9,ly_rev_m7,ly_rev_m8,ly_rev_m9,ly_q3_eps,target_eps,rev_yoy_m7,rev_yoy_m8,rev_yoy_m9,rel_momentum_m8
2021,2105,正新,25528918.0,0.06275647875088165,0.49,32414155.0,8708488.0,7675711.0,7851718.0,8988799.0,9394543.0,9643242.0,0.79,0.29,-0.031184477481363215,-0.18296068260052667,-0.18578025937749976,0.8433383842523603
2021,2331,精英,7436937.0,0.015987226999502616,0.18,5574030.0,2229070.0,2969307.0,3194082.0,2039352.0,2203994.0,2669650.0,0.19,0.14,0.09302856985944552,0.34723914856392524,0.19644223025490226,1.2325745051084704
2021,2472,立隆電,2448567.0,0.1518908814829245,1.54,1603780.0,883567.0,917062.0,893537.0,654641.0,701621.0,710652.0,1.66,1.69,0.3496970095059735,0.30706178976969056,0.25734818166979045,0.9684112660574917
2021,6205,詮欣,424839.0,0.07357375382203611,0.44,720290.0,162127.0,136709.0,125005.0,147109.0,83637.0,105928.0,0.57,0.69,0.10208756772189331,0.6345516936284181,0.18009402613095693,1.4831413959302457
2021,1312,國喬,5933076.0,0.2846847065501942,1.82,9266203.0,1903047.0,1877342.0,1871954.0,1328986.0,1443785.0,1487844.0,1.56,1.61,0.43195413646193415,0.300291940974591,0.25816550659881,0.9080541812514656
2021,8367,建新國際,563004.0,0.9187021761834729,4.43,811319.0,237935.0,296567.0,223351.0,152642.0,167079.0,145392.0,0.64,0.87,0.5587780558430837,0.7750106237169243,0.5361986904368878,1.1387192789013754
2021,3034,聯詠,34111302.0,0.28688638152832746,16.08,6085115.0,12499127.0,12914781.0,12931679.0,6743704.0,7283388.0,7974144.0,5.59,20.16,0.8534513080645296,0.7731831669547193,0.621701213321455,0.9566926086698063
2021,2467,志聖,1531029.0,0.1319609230132153,1.25,1492055.0,427063.0,444021.0,457603.0,348974.0,312561.0,419251.0,0.88,0.98,0.2237673866821024,0.42058990085135384,0.09147742044741691,1.1608332729824413
2021,2383,台光電,9557891.0,0.13087918663228112,3.76,3329183.0,3555634.0,3682303.0,3538580.0,2269456.0,2589601.0,2614778.0,3.42,5.38,0.5667340543284383,0.42195766838211757,0.3533003566650783,0.9075935156025078
2021,2471,資通,139047.0,-0.12018957618646932,-0.36,472539.0,78730.0,69869.0,70087.0,69900.0,67650.0,64055.0,1.2,1.28,0.12632331902718175,0.03280118255728004,0.0941690734525018,0.9169668825194193
2021,3011,今皓,414407.0,-0.044043657563699455,-0.16,1127192.0,121130.0,140653.0,133739.0,107107.0,101391.0,116761.0,-0.23,-0.05,0.1309251496167385,0.3872335808898226,0.1454081414170827,1.2266360699113863
2021,1447,力鵬,6128858.0,0.017974147875509598,0.12,9144872.0,2046479.0,1980684.0,1561857.0,622904.0,960407.0,1972834.0,-0.11,0.01,2.285384264669997,1.0623381545532258,-0.20831808454233858,0.6277311840599501
2021,1789,神隆,747638.0,0.1213140584079461,0.12,7907392.0,207723.0,232901.0,213606.0,343506.0,146250.0,268571.0,0.1,0.01,-0.3952856718659936,0.59248547008547,-0.20465724147432152,2.633450864310546
2021,2359,所羅門,948300.0,0.08670884741115681,0.43,1714711.0,277879.0,323378.0,313120.0,297529.0,295693.0,366985.0,-0.02,-0.09,-0.06604398226727481,0.09362751231851951,-0.1467771162309086,1.1709625416552412
2021,1615,大山,1468092.0,0.13876242088370483,1.66,1230480.0,384511.0,372934.0,353278.0,365987.0,299534.0,269800.0,0.94,0.25,0.050613819616543765,0.24504730681658837,0.3094069681245366,1.1850665616325222
2021,3679,新至陞,1174518.0,0.0637776517686404,1.19,625612.0,345003.0,367646.0,349341.0,446719.0,505408.0,537464.0,3.88,2.26,-0.22769571027872104,-0.2725758199316196,-0.35001972225116473,0.9418880482081803
2021,2347,聯強,96566850.0,0.03547873830408675,2.0,16679470.0,31859885.0,33366645.0,36665574.0,29097426.0,28404644.0,32485951.0,1.26,5.01,0.09493826017462847,0.17468977960082865,0.1286594011054194,1.072836544604333
2021,1532,勤美,3308803.0,0.025843182564812713,0.16,3761221.0,1794654.0,1665213.0,2187890.0,969679.0,1179290.0,1197780.0,0.33,0.79,0.8507712346044414,0.4120470791747577,0.8266209153600828,0.762950629863528
2021,2305,全友,159529.0,-0.011308288775081646,-0.02,2056608.0,46270.0,43359.0,62642.0,53917.0,42284.0,58903.0,0.08,0.0,-0.14182910770257984,0.025423327972755594,0.06347724224572593,1.194894090648521
2021,1540,喬福,114651.0,-0.12790991792483275,-0.17,854736.0,21409.0,21460.0,10495.0,21026.0,22063.0,19435.0,-0.17,-0.03,0.018215542661466744,-0.027330825363731104,-0.45999485464368406,0.9552684415854169
2021,4155,訊映,300510.0,-0.010864863066120927,-0.01,949337.0,125842.0,74287.0,108962.0,105346.0,107176.0,129401.0,0.29,0.17,0.19455888215974038,-0.306869075166082,-0.15795086591293728,0.5802400661746788
2021,2489,瑞軒,4867342.0,0.1663562987766218,1.0,8093620.0,1928229.0,2193464.0,2463533.0,1310197.0,1394468.0,1874502.0,0.3,-0.12,0.47170921624763307,0.5729755003341777,0.31423332703832796,1.068808622633172
2021,8046,南電,12484947.0,0.1865282247493722,3.61,6461655.0,4881258.0,4724583.0,4507848.0,3377828.0,3636289.0,3491648.0,1.62,4.82,0.44508779014206756,0.2992869928655286,0.2910373554264347,0.8991059240337189
2021,6230,尼得科超眾,2330545.0,0.024129549096885063,0.65,863434.0,929254.0,914648.0,1003876.0,695565.0,824812.0,918766.0,2.74,1.07,0.33597003874548026,0.10891694107263228,0.0926351214563883,0.8300462651946459
2021,2233,宇隆,878665.0,0.15518087098040778,2.33,602881.0,299542.0,297732.0,270825.0,208152.0,202039.0,283616.0,2.01,2.67,0.4390541527345402,0.47363627814431863,-0.04509971228703602,1.0240311494491463
2021,1215,卜蜂,6109230.0,0.06315362165117372,1.46,2679910.0,2147399.0,2037783.0,2048288.0,1884932.0,1892166.0,1920517.0,2.02,1.07,0.13924481095339258,0.07695783562330161,0.0665294813844397,0.9453260837958392
2021,1213,大飲,102751.0,-0.22640168952126988,-0.41,566226.0,52085.0,42312.0,34387.0,53900.0,64820.0,41327.0,-0.11,-0.72,-0.03367346938775506,-0.347238506633755,-0.1679289568562925,0.6755081979925238
2021,2349,錸德,1918460.0,-0.006578192925575722,-0.11,6936797.0,659640.0,641364.0,673906.0,601933.0,613844.0,573929.0,-0.28,-0.13,0.09586947384509581,0.044832237506597705,0.17419750526633093,0.9534276320706127
2021,2007,燁興,1753638.0,0.0044849621187497074,0.02,5306516.0,650045.0,754049.0,555749.0,376587.0,498115.0,461587.0,-0.18,0.02,0.726148273838449,0.5138050450197245,0.203996213064926,0.8769843633730632
2021,2329,華泰,4148371.0,0.10220831261234832,0.76,7370410.0,1337611.0,1304574.0,1307591.0,1079272.0,1054756.0,1129859.0,0.02,0.65,0.23936412693000464,0.2368490911642125,0.15730458402331626,0.9979707047257999
2021,6271,同欣電,3434584.0,0.18294384414531717,3.53,1787083.0,1243909.0,1219107.0,1313566.0,911463.0,913829.0,1050741.0,1.82,5.18,0.3647388868226138,0.334064688251303,0.25013300137712347,0.9775237601364708
2021,6116,彩晶,8066588.0,0.3400479855919256,0.91,30271869.0,2334991.0,2119586.0,1659038.0,1475308.0,1906542.0,2055878.0,0.52,0.45,0.582714253566035,0.11174366995324525,-0.19302701814018142,0.7024285447915569
2021,1609,大亞,7171922.0,0.061104819600659346,0.61,5950680.0,2347019.0,2238712.0,2373865.0,1613994.0,1528848.0,1621234.0,0.29,-0.03,0.45416835502486386,0.4643129990685797,0.4642334172611726,1.0069762514145362
2021,2515,中工,3884412.0,0.017016732519619444,0.04,15308998.0,1232352.0,1411598.0,2039610.0,1058133.0,1128265.0,1235000.0,0.08,0.09,0.16464754430681205,0.25112274155451075,0.6515060728744939,1.0742501005307732
2021,1419,新紡,634279.0,0.04755320608123555,0.1,3000413.0,166922.0,223987.0,257212.0,112340.0,155070.0,202648.0,0.84,1.02,0.48586434039522874,0.44442509834268384,0.26925506296632595,0.97211101920548
2021,3019,亞光,5228091.0,0.09109099286909887,1.36,2810839.0,1707544.0,1815231.0,1850628.0,1509006.0,1504083.0,1549190.0,0.66,1.31,0.13156872802361286,0.20686890284645187,0.19457781163059407,1.0665449415117343
2021,2109,華豐,1386662.0,0.10976575401936449,0.35,2793492.0,456512.0,420985.0,420005.0,451151.0,485643.0,419345.0,0.41,0.24,0.0118829394149631,-0.13313895186381763,0.0015738830795646308,0.8566811578396335
2021,3023,信邦,6390201.0,0.1069398286532771,2.73,2333129.0,2200901.0,2217964.0,2238321.0,1909058.0,1960929.0,2053416.0,2.66,2.84,0.15287277809265087,0.1310781777412644,0.09004751107422937,0.9810953985855715
2021,2010,春源,6744871.0,0.05720435572452016,0.58,6476554.0,2271034.0,2392275.0,2300050.0,1662858.0,1687127.0,1695910.0,0.18,0.51,0.36574139222952295,0.41795786564971094,0.3562335265432717,1.038233060605234
2021,1810,和成,1352322.0,0.0490748505163711,0.18,3698536.0,406366.0,431913.0,378269.0,423362.0,367048.0,558710.0,0.01,2.88,-0.04014531299455315,0.17672075586844227,-0.32296003293300635,1.2259363545325532
2021,1597,直得,489769.0,0.1699903423859003,1.03,811876.0,166052.0,151508.0,174286.0,113076.0,121215.0,113151.0,0.58,1.21,0.4684990625773815,0.24991131460627813,0.5402957110409983,0.8511488678872853
2021,1104,環泥,1464513.0,0.21226032134914474,0.46,6536092.0,493738.0,431224.0,528251.0,477040.0,366990.0,450890.0,0.6,0.3,0.03500335401643473,0.17502929235129017,0.17157399809266116,1.1352903232549643
2021,3042,晶技,4341126.0,0.21199707172747348,2.97,3097570.0,1311899.0,1348669.0,1442569.0,957079.0,1005279.0,1177462.0,1.35,2.84,0.3707321966107291,0.34158676347561223,0.2251512150710595,0.9787373250535869
2021,2461,光群雷,1528159.0,0.0861062232398592,0.8,1593246.0,472845.0,518321.0,466812.0,488735.0,507887.0,504961.0,0.39,0.82,-0.032512506777701566,0.020543939892141427,-0.07554840868898782,1.0548394134720376
2021,6215,和椿,557781.0,0.0973876844137753,0.65,827897.0,188470.0,173261.0,170067.0,129422.0,122949.0,107368.0,0.14,0.83,0.45624391525397545,0.4092103229794468,0.5839635645629984,0.9677021192797047
2021,4952,凌通,947846.0,0.18501739734091824,1.61,1088158.0,330585.0,335059.0,345026.0,272342.0,281850.0,300597.0,0.91,2.03,0.21385977924815114,0.18878481461770447,0.14780253961283707,0.9793427831952899
2021,2609,陽明,73271250.0,0.47247406042615625,10.39,33321043.0,29447429.0,32786329.0,33220266.0,12252479.0,13044917.0,13557209.0,1.05,14.85,1.4033853883773233,1.5133413267405227,1.4503764749809491,1.0457504397317807
2021,3622,洋華,319515.0,0.06373722673426913,0.09,1513276.0,172735.0,96236.0,153876.0,112284.0,36553.0,123281.0,0.94,0.99,0.5383759039578213,1.6327797991956885,0.24817287335436933,1.7114021302740539
2021,2430,燦坤,6013160.0,0.028282467122112166,1.02,1664688.0,2164830.0,1708900.0,1716759.0,2097020.0,1830126.0,1450399.0,0.5,0.72,0.03233636302944176,-0.06623915511828149,0.18364601740624487,0.9045122097041621
2021,8374,羅昇,974073.0,0.04234487558940654,0.37,1122505.0,307558.0,302644.0,300561.0,214489.0,205012.0,227516.0,0.24,0.28,0.43391036370163505,0.4762257819054494,0.32105434343079176,1.0295105044743365
2021,6674,鋐寶科技,733785.0,0.023809426466880626,0.26,669704.0,202281.0,255336.0,270204.0,251632.0,260657.0,265321.0,0.39,0.23,-0.19612370445730276,-0.020413800511783653,0.018404121799631357,1.2185782873805195
2021,1734,杏輝,608390.0,-0.03680040763326156,0.03,1677221.0,163286.0,192807.0,211669.0,200095.0,204066.0,237151.0,-0.06,-0.2,-0.18395762013043804,-0.05517332627679283,-0.107450527301171,1.1578156931925894
2021,5203,訊連,421452.0,0.14011322760361797,0.74,788433.0,135647.0,110675.0,126452.0,162626.0,148273.0,121206.0,0.62,0.73,-0.16589598219226942,-0.25357280152151773,0.04328168572512903,0.8948850293759659
2021,3031,佰鴻,445182.0,0.26991432717405467,0.68,1816742.0,128650.0,123386.0,124038.0,112797.0,123861.0,135857.0,0.22,0.28,0.14054451802796164,-0.0038349440098174314,-0.08699588537947989,0.8734118136068761
2021,5525,順天,137399.0,-0.14610732246959585,-0.08,2645913.0,40220.0,67454.0,31000.0,53958.0,83901.0,40934.0,0.0,-0.19,-0.254605433855962,-0.19602865281701054,-0.2426833439194801,1.0785849316583727
2021,2493,揚博,651864.0,0.13373341678632353,0.77,1144373.0,239327.0,238658.0,229939.0,203482.0,206433.0,231360.0,0.38,0.48,0.17615808769326025,0.15610391749381147,-0.006141943291839591,0.9829494262639641
2021,1465,偉全,90734.0,-0.18365772477792228,-0.16,1036073.0,40990.0,35555.0,38544.0,25290.0,27972.0,38020.0,-0.16,-0.6,0.6207987346777382,0.271092521092521,0.013782219884271418,0.7842383473634998
2021,2534,宏盛,815646.0,0.17859831348403596,0.31,4742280.0,327765.0,335209.0,375740.0,82830.0,304711.0,271881.0,0.24,0.51,2.95708076783774,0.1000882803705807,0.38200168456052475,0.27800501048951287
2021,9942,茂順,977531.0,0.1633533872583069,1.91,831613.0,326411.0,336002.0,308967.0,253754.0,230426.0,252441.0,1.29,1.77,0.2863284913735349,0.45817746261272596,0.2239176678907151,1.1335964898481656
2021,1310,台苯,3430211.0,0.0722943865552294,0.48,5278698.0,1127532.0,1130863.0,1029947.0,682498.0,654054.0,642101.0,0.03,-0.28,0.6520663796816988,0.7290055561161617,0.6040264693560671,1.0465714800450614
2021,3504,揚明光,1097900.0,0.01163402860005465,0.11,1140598.0,380802.0,315157.0,446465.0,338853.0,367574.0,393003.0,-0.42,0.3,0.12379704473621311,-0.14260257798429699,0.13603458497772292,0.7629468559573925
2021,1435,中福,3618.0,-9.32227750138198,-0.25,1397801.0,1306.0,1146.0,1225.0,1275.0,1269.0,1267.0,-0.09,-0.07,0.02431372549019617,-0.09692671394799057,-0.03314917127071826,0.8816373964137153
2021,2812,台中銀,,,0.28,41516943.0,1088417.0,1162125.0,1117991.0,1111747.0,1014851.0,920040.0,0.28,0.27,-0.02098499029005696,0.14511884010559184,0.21515477587930953,1.169664232670816
2021,1325,恆大,402108.0,0.34411899290737813,1.63,852812.0,74714.0,44447.0,49959.0,399921.0,452980.0,471539.0,8.04,-0.29,-0.8131781026752783,-0.901878670139962,-0.8940511813444911,0.525213217856844
2021,8101,華冠,172173.0,-0.986780737978661,-0.81,2080888.0,70944.0,62731.0,70295.0,234886.0,437920.0,442750.0,-0.86,-0.3,-0.6979641187639962,-0.8567523748629886,-0.8412309429700734,0.4742735351535302
2021,1707,葡萄王,2503867.0,0.18808107619134723,2.2,1481374.0,861043.0,749006.0,793518.0,740937.0,678882.0,748192.0,2.23,2.04,0.1621001515648428,0.1032933558409268,0.060580706556605746,0.9493961035589497
2021,1786,科妍,126802.0,0.24943612876768506,0.52,610050.0,31034.0,55141.0,41094.0,26917.0,70193.0,23850.0,0.51,0.23,0.15295166623323553,-0.21443733705640167,0.7230188679245284,0.6813491718261532
2021,2439,美律,8168668.0,0.01824544711573539,0.54,2096826.0,2478705.0,2542511.0,3443415.0,2492807.0,2660172.0,4964147.0,1.91,2.2,-0.005657076540622641,-0.044230598622946204,-0.30634306357164687,0.9612070230779902
2021,3016,嘉晶,1234882.0,0.07487112128932157,0.33,2805381.0,440109.0,450634.0,457383.0,304381.0,314278.0,334075.0,-0.1,0.46,0.4459148238556283,0.43387064955230725,0.36910274638928375,0.9916702048387577
2021,3308,聯德,95117.0,-0.3132563053923063,-0.31,985696.0,31756.0,34012.0,45729.0,30566.0,34651.0,37662.0,-0.25,-0.04,0.03893214682981094,-0.01844102623300914,0.21419467898677702,0.944776785242532
2021,1229,聯華,3232951.0,0.6348707419320615,1.18,12814983.0,965934.0,793517.0,832723.0,725137.0,701837.0,915901.0,0.62,0.43,0.33207104312702285,0.13062862174550505,-0.09081549206737405,0.8487750166022422
2021,1454,台富,419004.0,0.02127425991159989,0.07,1298338.0,150961.0,128509.0,114653.0,89393.0,63413.0,92735.0,-0.14,0.04,0.6887340172049266,1.026540299307713,0.2363508923276001,1.2000352208584626
2021,2852,第一保,1573001.0,0.07273294804008389,0.38,3011638.0,602407.0,586417.0,564015.0,543310.0,511041.0,519676.0,0.47,0.94,0.1087721558594541,0.1474950150770682,0.08532046890755018,1.034924090592443
2021,4989,榮科,1158940.0,0.14111429409632942,1.07,1377765.0,380522.0,462000.0,379848.0,228326.0,167331.0,269445.0,0.09,1.06,0.6665732330089433,1.760994675224555,0.40974224795412795,1.656689679480613
2021,4960,誠美材,2747626.0,0.08241478279794993,0.34,6707285.0,900326.0,931284.0,989932.0,731309.0,827955.0,830130.0,0.0,0.37,0.23111571168958678,0.12480026088374374,0.192502379145435,0.9136430070736928
2021,2849,安泰銀,,,0.34,19579101.0,496366.0,479146.0,542461.0,451966.0,431915.0,485408.0,0.18,0.32,0.09823747804038363,0.10935253464223282,0.11753617575318076,1.0101208134161312
2021,8039,台虹,2372276.0,0.08362096147328557,0.94,2091197.0,946424.0,875847.0,863577.0,851728.0,860388.0,960296.0,1.5,1.18,0.11118103432081594,0.017967475139123223,-0.10071790364637567,0.9161130758151687
2021,6269,台郡,7051799.0,0.01667999896196701,0.34,3612026.0,2785314.0,3065108.0,3248785.0,2434617.0,2545393.0,3066783.0,1.68,2.66,0.1440460655618523,0.20417868674896167,0.05934622697465053,1.0525613635650046
2021,6442,光聖,727566.0,0.04780184890442929,0.53,693000.0,252472.0,257665.0,258289.0,219764.0,217046.0,215866.0,0.13,0.34,0.14883238382992658,0.18714466057886336,0.1965246958761453,1.0333488829947612
2021,1776,展宇,376681.0,0.3423400702451146,1.78,703353.0,119189.0,129490.0,109335.0,100301.0,108532.0,124033.0,0.23,0.11,0.18831317733621789,0.1931043378911288,-0.11850072158215963,1.0040319005513774
2021,1582,信錦,2525003.0,0.008684742156741991,0.2,1237242.0,834805.0,932727.0,858041.0,772978.0,841928.0,973822.0,2.11,0.6,0.07998545883582708,0.10784651419123725,-0.11889339119469466,1.0257976208174535
2021,6552,易華電,819152.0,0.14428091489735725,1.42,830000.0,280091.0,275001.0,265458.0,262023.0,228764.0,220044.0,0.62,1.55,0.06895577869118363,0.20211659177143249,0.20638599552816705,1.1245709277546443
2021,2605,新興,972415.0,0.24726788459659713,0.34,5853533.0,357929.0,355734.0,410192.0,384595.0,339375.0,280116.0,0.23,0.29,-0.0693352747695628,0.04820331491712704,0.464364763169544,1.1262953096858663
2022,2883,凱基金,,,0.23,190824559.0,7869616.0,9848079.0,7616477.0,11303772.0,19663864.0,18495805.0,0.91,0.4,-0.3038061984972804,-0.49917884908072996,-0.5882051632789165,0.7193703101611334
2022,3054,立萬利,7675.0,-10.224625407166124,-0.97,834110.0,3012.0,2518.0,2357.0,2694.0,3153.0,2032.0,-1.04,-0.15,0.11804008908685959,-0.20139549635267995,0.1599409448818898,0.7142896855331607
2022,8103,瀚荃,1060144.0,0.11575219970117268,1.57,789534.0,328303.0,294269.0,295300.0,403536.0,389104.0,370179.0,1.32,1.31,-0.1864344197295904,-0.2437266129363872,-0.20227781694801705,0.9295788875584508
2022,3432,台端,6025.0,6.80746887966805,0.62,665860.0,3916.0,1001.0,1562.0,2268.0,4331.0,2015.0,0.26,1.11,0.7266313932980599,-0.7688755483722004,-0.22481389578163768,0.13385859455869495
2022,2104,國際中橡,5845135.0,0.005978647199765275,-0.01,9847336.0,2350298.0,2215888.0,2127156.0,1867376.0,2190096.0,1610438.0,0.66,0.57,0.2586099425075614,0.011776652712940372,0.32085556848509533,0.8038842047419007
2022,4999,鑫禾,602301.0,0.1457111975573675,1.18,744172.0,192571.0,163123.0,200044.0,226884.0,245281.0,227592.0,0.4,1.24,-0.1512358738386136,-0.33495460308788694,-0.12104116137649834,0.7835456004954425
2022,1526,日馳,610485.0,0.19340524337207302,1.97,600000.0,188609.0,198988.0,207799.0,159132.0,173495.0,148024.0,1.07,1.8,0.1852361561470981,0.14693795210236615,0.403819650867427,0.9676872800022996
2022,6257,矽格,5154295.0,0.22246514799793182,2.18,4531775.0,1657522.0,1563234.0,1563149.0,1563909.0,1589943.0,1526649.0,1.92,2.16,0.05985834214139052,-0.01679871542564737,0.023908573614498163,0.9276723553336795
2022,3419,譁裕,484356.0,0.03749308359966636,0.16,1204804.0,190773.0,181487.0,211254.0,145357.0,128079.0,141440.0,-0.05,0.6,0.3124445331150203,0.4169926373566315,0.49359445701357463,1.0796590649004203
2022,3622,洋華,513846.0,0.20994033231746476,0.67,1513276.0,112422.0,82007.0,146371.0,172735.0,96236.0,153876.0,0.99,1.54,-0.34916490578053083,-0.14785527245521424,-0.04877303803062205,1.309309739307685
2022,3450,聯鈞,1809808.0,0.11372256062521549,0.51,1456814.0,637850.0,602092.0,542341.0,620384.0,598424.0,610651.0,0.73,0.6,0.02815353071645954,0.006129433311498289,-0.1118642235908891,0.9785789799412408
2022,2850,新產,4575341.0,0.08317237993845705,1.2,3159633.0,1579846.0,1696630.0,1596236.0,1593899.0,1561163.0,1559901.0,2.05,1.78,-0.008816744348293049,0.08677313003190568,0.023293144885476735,1.0964401626390956
2022,6141,柏承,922232.0,0.012705046018789199,0.09,1160230.0,282373.0,258525.0,213228.0,302738.0,312948.0,299654.0,0.62,-0.17,-0.06726938805171467,-0.17390429080869663,-0.2884193102711794,0.885674490157192
2022,6213,聯茂,7645655.0,0.056856083618735086,1.14,3829572.0,2203124.0,2055410.0,2092450.0,2951956.0,3166757.0,2820591.0,2.4,0.76,-0.2536731577299932,-0.35094167313753466,-0.25815192631615147,0.869670350979616
2022,3014,聯陽,1372482.0,0.2150192133667327,1.83,1610801.0,361455.0,374733.0,347146.0,705951.0,704560.0,710051.0,3.46,1.94,-0.48798854311418216,-0.46813188372885206,-0.5110970902090132,1.0387816700550085
2022,1587,吉茂,702553.0,0.06642061168338902,0.68,686244.0,245881.0,230637.0,183167.0,216327.0,196793.0,201499.0,0.35,0.65,0.13661725073615405,0.17197766180707652,-0.09097811899810915,1.0311102185436833
2022,1303,南亞,94732119.0,0.16789754275421623,1.81,79308216.0,27970940.0,27507669.0,27109813.0,36795856.0,37422239.0,35710126.0,2.92,0.42,-0.2398345074510565,-0.2649379156602575,-0.24083681474548702,0.9669763907264117
2022,2906,高林,2668527.0,0.041277453816281416,0.13,2091111.0,713089.0,754825.0,750408.0,598991.0,752564.0,774517.0,0.16,0.24,0.19048366336055134,0.003004395639440549,-0.031127786736766305,0.8425184036613441
2022,8072,陞泰,330984.0,0.09766635245208227,0.36,800000.0,95134.0,104016.0,121881.0,127034.0,112540.0,114882.0,0.2,0.54,-0.2511138750255837,-0.07574195841478581,0.06092338225309457,1.2341770140510868
2022,2029,盛餘,3726425.0,0.08781258176402316,1.07,3211800.0,1035691.0,794833.0,683046.0,1290069.0,1023602.0,1283192.0,1.03,-0.49,-0.19718170113381528,-0.22349409243045637,-0.46769774125773855,0.9672249731554426
2022,3030,德律,1839898.0,0.2852755967993878,2.22,2362160.0,439496.0,593191.0,505278.0,477441.0,505310.0,402550.0,1.22,2.06,-0.07947578863147486,0.1739150224614594,0.25519314370885615,1.2752679483750058
2022,2399,映泰,492599.0,-0.028000462851122312,-0.07,1781000.0,172893.0,173873.0,198809.0,182185.0,277621.0,220126.0,0.32,0.17,-0.05100310124324181,-0.3737037183786529,-0.09683999164115098,0.6599560888363618
2022,1101,台泥,25177833.0,-0.03736282626070322,-0.04,69368513.0,10102468.0,10689860.0,10404901.0,8319971.0,8964476.0,9597804.0,0.59,0.22,0.21424317464568077,0.19246902998011262,0.08409184017510674,0.9820677232368038
2022,3041,揚智,740606.0,0.04495642757417574,0.17,1938999.0,213652.0,157781.0,177132.0,229345.0,241321.0,239936.0,0.0,0.01,-0.06842529813163578,-0.3461779124071258,-0.2617531341691117,0.7018461174198591
2022,1459,聯發,599914.0,-0.5437729407881796,-1.03,3586289.0,162430.0,132777.0,108504.0,213216.0,200609.0,199489.0,0.89,-0.69,-0.23819037970883983,-0.3381303929534567,-0.4560903107439508,0.8688123507728608
2022,2032,新鋼,762988.0,-0.045287737159693205,-0.27,1305215.0,225368.0,283295.0,297163.0,314654.0,260502.0,293255.0,0.44,0.1,-0.2837593038702829,0.08749644916353816,0.013326285996828613,1.5183393725600083
2022,8996,高力,648223.0,0.09519717751452818,0.69,893841.0,258753.0,235345.0,269690.0,189959.0,179731.0,188724.0,0.53,1.03,0.36215183276391216,0.3094290912530393,0.4290180369216421,0.961294519272573
2022,1609,大亞,7028422.0,-0.003364908936885122,-0.11,6846491.0,2138751.0,2289497.0,2176392.0,2347019.0,2238712.0,2373865.0,-0.03,0.41,-0.0887372449903473,0.02268491882832624,-0.08318628060146638,1.122272268021635
2022,2514,龍邦,1966873.0,0.02936539369852553,0.15,3947293.0,678320.0,1072268.0,872736.0,707223.0,1025808.0,912364.0,-0.6,0.45,-0.040868297552539956,0.04529112660458878,-0.04343441871884468,1.0898306498860082
2022,2474,可成,5278554.0,0.6654246598594994,4.86,7297531.0,2821398.0,2870083.0,2985095.0,3471053.0,3246947.0,3151666.0,2.64,7.03,-0.1871636647438112,-0.11606718557463369,-0.05285172984700792,1.0874671518550771
2022,2393,億光,5138033.0,0.08340409647038079,0.89,4433931.0,1638776.0,1562931.0,1558438.0,2147672.0,2242825.0,2230341.0,1.38,0.95,-0.23695238379044847,-0.30314179661810436,-0.30125572726323013,0.9132565105747232
2022,3090,日電貿,2894535.0,0.09528058911016796,1.39,1786572.0,922482.0,764649.0,794554.0,959837.0,923971.0,886307.0,1.22,4.58,-0.03891806629667327,-0.17243181874755809,-0.10352281997095814,0.8610797396467357
2022,2349,錸德,2042950.0,0.022363738711177465,0.04,6936797.0,699359.0,686466.0,692996.0,659640.0,641364.0,673906.0,-0.13,0.01,0.06021314656479282,0.0703220012348682,0.028327392841138055,1.0095347380881186
2022,1712,興農,6092325.0,0.06792234491758073,0.98,4204926.0,2021193.0,1910508.0,1915609.0,1595355.0,1518611.0,1495643.0,0.62,1.26,0.2669236627584457,0.25806279554145206,0.28079294323578563,0.9930059975376093
2022,2439,美律,8004468.0,0.05836140515522081,1.83,2163994.0,3290225.0,3716353.0,4074768.0,2478705.0,2542511.0,3443415.0,2.2,2.75,0.32739676564980513,0.46168610479954664,0.18335083049821188,1.1011674449003215
2022,1802,台玻,11958261.0,0.05320062841913218,0.21,29080608.0,3741733.0,3734242.0,3637433.0,5311638.0,5287484.0,4842494.0,1.22,-0.51,-0.2955594865463347,-0.2937582411596895,-0.24885131504551172,1.0025569872150228
2022,2413,環科,1228873.0,0.03524448824247908,0.35,1273592.0,411995.0,442168.0,460465.0,383351.0,329603.0,308767.0,0.11,0.8,0.0747200346418817,0.3415169158047713,0.4913025031820111,1.2482477971593706
2022,1541,錩泰,1018148.0,0.10319619544506299,1.33,788000.0,242720.0,291602.0,261060.0,585150.0,674920.0,517901.0,1.45,1.24,-0.585200375971973,-0.567945830616962,-0.49592682771417707,1.0415973023009422
2022,6139,亞翔,7609686.0,0.03254575812983611,0.78,2255409.0,3067204.0,3350685.0,3180060.0,1793458.0,1671909.0,1714857.0,0.17,1.17,0.7102179142193461,1.0041072809584732,0.8544170155295747,1.1718432278691673
2022,2505,國揚,855202.0,0.24206210930283137,0.55,3800000.0,270910.0,75144.0,145833.0,134158.0,298808.0,50369.0,-0.07,0.3,1.0193354104861432,-0.7485207892693636,1.8952927395818855,0.12453563158687654
2022,1217,愛之味,1100977.0,-0.015946745481513237,-0.03,4945134.0,512688.0,634623.0,465279.0,441314.0,605106.0,463500.0,0.18,0.52,0.1617306498320923,0.048779883194018936,0.0038381877022652944,0.9027737052006001
