year,symbol,name,q2_rev,q2_margin,q2_eps,capital,rev_m7,rev_m8,rev_m9,ly_q3_eps,target_eps,est_q3_rev_t1,est_q3_rev_t2,est_q3_rev_t3
2023,2514,龍邦,3616767.0,0.04942922781589193,0.75,3947293.0,2021412.0,2117014.0,2058366.0,0.45,0.5,6064236.0,6207639.0,6196792.0
2023,2387,精元,5864121.0,0.08782560932832048,2.63,1952510.0,1913778.0,2059706.0,1979193.0,3.2,2.45,5741334.0,5960226.0,5952677.0
2023,6552,易華電,444456.0,0.080883147038177,0.43,830000.0,156020.0,172753.0,174470.0,0.0,0.27,468060.0,493159.5,503243.0
2023,2338,光罩,1799891.0,0.02399256399415298,0.49,2564465.0,619451.0,580365.0,755201.0,2.82,-0.43,1858353.0,1799724.0,1955017.0
2023,1234,黑松,2300026.0,0.08863421543930373,0.51,4018711.0,983847.0,1121037.0,1017186.0,0.98,0.94,2951541.0,3157326.0,3122070.0
2023,6605,帝寶,4433501.0,0.1415053250241739,4.01,1658164.0,1444937.0,1597550.0,1550046.0,3.22,3.74,4334811.0,4563730.5,4592533.0
2023,1538,正峰,55770.0,0.35203514434283667,0.48,758390.0,19155.0,16090.0,14900.0,-0.14,-0.75,57465.0,52867.5,50145.0
2023,6464,台數科,1031524.0,0.2334846305078699,1.86,1276131.0,340985.0,344897.0,353042.0,1.61,1.91,1022955.0,1028823.0,1038924.0
2023,2027,大成鋼,26368599.0,0.07736474736484862,0.52,24342606.0,7317811.0,8859977.0,8054404.0,0.87,0.55,21953433.0,24266682.0,24232192.0
2023,3535,晶彩科,49341.0,-0.7146997426075677,-0.45,790523.0,102641.0,51245.0,36923.0,1.36,0.67,307923.0,230829.0,190809.0
2023,4104,佳醫,2022413.0,0.10840169638941205,1.17,1556167.0,617997.0,695296.0,705001.0,1.26,1.06,1853991.0,1969939.5,2018294.0
2023,6691,洋基工程,4569269.0,0.1090736833397202,4.35,882792.0,1538797.0,1255015.0,1397970.0,8.17,5.76,4616391.0,4190718.0,4191782.0
2023,4551,智伸科,1839572.0,0.07190368194340857,1.15,1152225.0,582609.0,676723.0,544137.0,3.68,1.52,1747827.0,1888998.0,1803469.0
2023,2471,資通,195038.0,0.4236559029522452,1.75,472539.0,63564.0,66816.0,52865.0,1.02,0.87,190692.0,195570.0,183245.0
2023,6277,宏正,1234720.0,0.09209132434884022,0.95,1194711.0,392831.0,430743.0,393438.0,1.71,1.03,1178493.0,1235361.0,1217012.0
2023,8481,政伸,235283.0,0.1314544612232928,0.46,666019.0,72166.0,85726.0,84784.0,1.21,0.58,216498.0,236838.0,242676.0
2023,5515,建國,978798.0,0.09841458605350645,0.39,2520001.0,371439.0,251500.0,272117.0,0.21,0.31,1114317.0,934408.5,895056.0
2023,2442,新美齊,1219160.0,0.1603850191935431,0.77,2562888.0,13353.0,12588.0,13344.0,-0.14,0.22,40059.0,38911.5,39285.0
2023,2459,敦吉,1728408.0,0.07761361900662343,1.2,1055956.0,726815.0,813271.0,713875.0,2.18,1.66,2180445.0,2310129.0,2253961.0
2023,3593,力銘,188666.0,-0.13836091293608813,-0.28,930425.0,72990.0,85703.0,96957.0,-0.06,-0.12,218970.0,238039.5,255650.0
2023,1201,味全,5244647.0,0.0069425072840936675,0.07,5060629.0,1987063.0,2024542.0,1944806.0,0.28,0.13,5961189.0,6017407.5,5956411.0
2023,3024,憶聲,407194.0,0.05562704754981655,0.09,2771575.0,126073.0,100283.0,125238.0,0.1,0.15,378219.0,339534.0,351594.0
2023,2329,華泰,3998666.0,0.12863239890503483,0.73,7354883.0,1539838.0,1534989.0,1627249.0,0.65,0.82,4619514.0,4612240.5,4702076.0
2023,4960,誠美材,2529209.0,-0.06933353471381765,-0.31,5728818.0,786661.0,958223.0,853289.0,0.36,0.05,2359983.0,2617326.0,2598173.0
2023,2945,三商家購,3448955.0,0.0030038083999356325,0.26,675000.0,1258802.0,1293737.0,1209033.0,0.23,0.59,3776406.0,3828808.5,3761572.0
2023,4106,雃博,703610.0,0.07249186339023038,0.51,1009116.0,173039.0,198250.0,193580.0,0.59,0.23,519117.0,556933.5,564869.0
2023,1522,堤維西,4801378.0,0.06014898222968489,0.68,3428979.0,1486892.0,1820442.0,1647751.0,0.96,1.18,4460676.0,4961001.0,4955085.0
2023,2316,楠梓電,931204.0,0.003205527467665517,0.02,1827405.0,308874.0,293927.0,299557.0,0.96,0.68,926622.0,904201.5,902358.0
2023,3346,麗清,2048780.0,0.031141459795585667,0.6,1081217.0,681354.0,767711.0,883125.0,0.6,0.88,2044062.0,2173597.5,2332190.0
2023,1443,立益物流,180642.0,-0.0633628945649406,0.19,1353430.0,56804.0,75942.0,91268.0,0.66,0.82,170412.0,199119.0,224014.0
2023,2516,新建,1867715.0,0.027316266132680844,0.22,2262785.0,770045.0,680512.0,862488.0,-0.03,0.32,2310135.0,2175835.5,2313045.0
2023,1437,勤益控,169045.0,0.7642284598775474,0.63,2033713.0,154015.0,54326.0,126347.0,0.57,1.0,462045.0,312511.5,334688.0
2023,3043,科風,404937.0,0.13914263206375313,1.5,389756.0,161441.0,125037.0,108022.0,-0.14,0.0,484323.0,429717.0,394500.0
2023,3712,永崴投控,3224512.0,0.017823162078478852,0.06,2462421.0,1237954.0,1270147.0,1714256.0,0.86,1.13,3713862.0,3762151.5,4222357.0
2023,9907,統一實,9893828.0,0.03417383039203835,0.23,15791453.0,2890136.0,2921704.0,2671987.0,0.48,0.06,8670408.0,8717760.0,8483827.0
2023,1795,美時,4441843.0,0.2849808063905005,4.85,2625913.0,2287950.0,1184833.0,1100388.0,7.99,4.76,6863850.0,5209174.5,4573171.0
2023,1909,榮成,11948639.0,-0.027533512394173093,-0.25,13276857.0,3561613.0,4020496.0,4047348.0,-0.38,-0.08,10684839.0,11373163.5,11629457.0
2023,6142,友勁,804525.0,-0.012381218731549673,-0.03,3307792.0,143480.0,142176.0,129374.0,0.25,-0.03,430440.0,428484.0,415030.0
2023,1301,台塑,48446828.0,0.025286567781073303,0.19,63657408.0,16645025.0,17501985.0,16588777.0,0.91,1.05,49935075.0,51220515.0,50735787.0
2023,4526,東台,2008631.0,0.009686697058842566,-0.07,2548265.0,561966.0,652761.0,749164.0,0.39,0.04,1685898.0,1822090.5,1963891.0
2023,5533,皇鼎,1063243.0,0.21859725387329143,0.81,2852450.0,207168.0,459194.0,213418.0,0.68,0.69,621504.0,999543.0,879780.0
2023,3701,大眾控,3331813.0,0.08179660743265003,0.7,2181027.0,1174523.0,1469166.0,1172977.0,0.65,0.88,3523569.0,3965533.5,3816666.0
2023,4583,台灣精銳,702511.0,0.3625537536067051,3.17,801714.0,222732.0,221896.0,201638.0,3.74,3.79,668196.0,666942.0,646266.0
2023,4989,榮科,927992.0,-0.041668462659160854,-0.29,1377765.0,260372.0,285105.0,349888.0,0.03,-0.13,781116.0,818215.5,895365.0
2023,1725,元禎,1825088.0,0.021756759126135287,0.22,1818300.0,587885.0,726950.0,604467.0,0.98,0.68,1763655.0,1972252.5,1919302.0
2023,1417,嘉裕,327753.0,0.018642087181505586,0.03,1899419.0,108193.0,111755.0,94040.0,0.27,-0.02,324579.0,329922.0,313988.0
2023,1733,五鼎,417281.0,0.06493466033679943,0.27,999502.0,149769.0,147378.0,115344.0,0.64,0.38,449307.0,445720.5,412491.0
2023,9943,好樂迪,682654.0,0.288068333299153,2.32,1252200.0,234444.0,227069.0,222907.0,1.2,2.37,703332.0,692269.5,684420.0
2023,1475,業旺,313567.0,0.27928959361157263,3.36,660168.0,82345.0,95610.0,112605.0,4.3,2.22,247035.0,266932.5,290560.0
2023,2528,皇普,30741.0,-0.7121108617156241,-0.06,3799974.0,21.0,21.0,21.0,-0.03,-0.09,63.0,63.0,63.0
2023,6183,關貿,517479.0,0.2736613466440184,0.94,1500000.0,179537.0,168956.0,196505.0,0.75,0.86,538611.0,522739.5,544998.0
2023,8103,瀚荃,758308.0,0.08594660744710593,0.84,789534.0,263341.0,294409.0,263296.0,1.31,1.4,790023.0,836625.0,821046.0
2023,6155,鈞寶,144880.0,0.21858779679734952,0.36,876390.0,44037.0,44124.0,34431.0,0.92,0.42,132111.0,132241.5,122592.0
2023,2885,元大金,,,0.72,126890824.0,11633153.0,9008431.0,7048278.0,0.65,0.67,34899459.0,30962376.0,27689862.0
2023,3652,精聯,676994.0,0.025746166140320298,0.23,750975.0,151465.0,160957.0,205684.0,0.35,0.26,454395.0,468633.0,518106.0
2023,2482,連宇,463937.0,0.20836449776586044,1.24,778827.0,73902.0,84327.0,86223.0,0.77,0.07,221706.0,237343.5,244452.0
2023,1321,大洋,1167502.0,0.01621067886821607,0.09,2272283.0,361464.0,391590.0,357833.0,0.39,0.22,1084392.0,1129581.0,1110887.0
2023,3714,富采,5843987.0,-0.17754300274795273,-1.22,7547840.0,1985433.0,2047849.0,2126208.0,-0.56,-0.88,5956299.0,6049923.0,6159490.0
2023,3090,日電貿,2557921.0,0.07426812634166575,0.89,2126572.0,923150.0,1002736.0,953517.0,4.58,1.28,2769450.0,2888829.0,2879403.0
2023,1713,國化,104844.0,0.8895788027927206,0.62,1509517.0,34057.0,43833.0,40844.0,0.77,0.76,102171.0,116835.0,118734.0
2023,4736,泰博,1188358.0,0.13925264945412072,1.83,953686.0,336552.0,298582.0,365428.0,8.5,3.43,1009656.0,952701.0,1000562.0
2023,1702,南僑,5718733.0,0.05061260947136367,0.97,2941330.0,1774321.0,1998440.0,2046638.0,0.4,1.13,5322963.0,5659141.5,5819399.0
2023,1727,中華化,421902.0,0.0352996667472541,0.15,1168246.0,144381.0,138477.0,151735.0,-0.09,0.06,433143.0,424287.0,434593.0
2023,1598,岱宇,1499737.0,-0.034334019898155474,-0.28,1596097.0,514829.0,570892.0,585465.0,0.6,0.26,1544487.0,1628581.5,1671186.0
2023,2030,彰源,3463111.0,-0.029370990418730442,-0.36,2805260.0,988183.0,1131312.0,1045025.0,0.02,0.05,2964549.0,3179242.5,3164520.0
2023,3011,今皓,312007.0,0.05380007499831735,0.15,1127192.0,87366.0,92667.0,115245.0,0.02,-0.2,262098.0,270049.5,295278.0
2023,6215,和椿,250598.0,0.1193425326618728,0.36,827897.0,61369.0,84261.0,77697.0,0.71,0.22,184107.0,218445.0,223327.0
2023,2415,錩新,525254.0,-0.0209232104848321,-0.25,900000.0,209693.0,199084.0,199702.0,-0.72,-0.22,629079.0,613165.5,608479.0
2023,8201,無敵,154691.0,-0.10797008229308751,-0.27,623663.0,34317.0,28497.0,53667.0,-0.25,-0.13,102951.0,94221.0,116481.0
2023,1307,三芳,2291749.0,0.08246278279165825,0.47,3978181.0,893367.0,1038632.0,838162.0,0.46,0.79,2680101.0,2897998.5,2770161.0
2023,2912,統一超,77586335.0,0.04000535661337786,2.46,10396223.0,27901261.0,27510169.0,27120033.0,2.58,2.92,83703783.0,83117145.0,82531463.0
2023,2493,揚博,810447.0,0.20130866052931284,1.43,1144373.0,251893.0,293340.0,296829.0,1.36,1.8,755679.0,817849.5,842062.0
2023,2498,宏達電,1143924.0,-0.7872918130924782,-1.09,8314380.0,241703.0,256065.0,601466.0,-1.19,-1.1,725109.0,746652.0,1099234.0
2023,3028,增你強,7877363.0,0.014732087374924832,0.52,2266195.0,2620381.0,3198451.0,3286442.0,0.65,0.87,7861143.0,8728248.0,9105274.0
2023,2458,義隆,3041422.0,0.14856603259922496,1.74,3038804.0,1102522.0,1192180.0,1207207.0,1.83,2.69,3307566.0,3442053.0,3501909.0
2023,6706,惠特,406848.0,-0.1889329675947774,-1.05,735369.0,112309.0,80045.0,78846.0,3.33,-0.11,336927.0,288531.0,271200.0
2023,1617,榮星,674959.0,0.02979292075518661,0.15,1577390.0,245979.0,254781.0,256351.0,0.04,0.12,737937.0,751140.0,757111.0
2023,2492,華新科,8223217.0,0.1282052997020509,1.74,4858043.0,2878994.0,2866961.0,2935063.0,1.05,2.18,8636982.0,8618932.5,8681018.0
2023,1446,宏和,36870.0,-0.16680227827502034,-0.05,1377095.0,9141.0,9536.0,7358.0,-0.04,-0.05,27423.0,28015.5,26035.0
2023,2247,汎德永業,15248470.0,0.035636362205519634,6.73,807087.0,4597886.0,4168701.0,4382452.0,4.38,5.52,13793658.0,13149880.5,13149039.0
2023,1533,車王電,1103558.0,-0.056991114196082125,-0.43,985475.0,320876.0,391517.0,332544.0,0.22,0.04,962628.0,1068589.5,1044937.0
2023,1455,集盛,1735422.0,-0.08568636331681861,-0.28,5316884.0,578974.0,655615.0,690467.0,-0.42,-0.16,1736922.0,1851883.5,1925056.0
2023,2616,山隆,4068678.0,0.007234536623443782,0.19,1372818.0,1388211.0,1404058.0,1376592.0,0.14,0.1,4164633.0,4188403.5,4168861.0
2023,2428,興勤,1816449.0,0.17233679558303042,2.43,1281127.0,591321.0,605630.0,566456.0,3.12,2.6,1773963.0,1795426.5,1763407.0
2023,1714,和桐,4714262.0,0.04490480164233553,0.17,10168248.0,1594036.0,1553868.0,1941684.0,0.11,0.19,4782108.0,4721856.0,5089588.0
2023,6668,中揚光,224622.0,-0.392120985477825,-1.1,782451.0,64979.0,65416.0,81702.0,-0.25,-0.7,194937.0,195592.5,212097.0
2023,1731,美吾華,315303.0,0.15232014918982692,0.36,1329152.0,96834.0,101448.0,105364.0,0.34,0.3,290502.0,297423.0,303646.0
2023,9941,裕融,10336010.0,0.17290250299680437,2.77,6482250.0,3584420.0,3577177.0,3549873.0,3.23,3.04,10753260.0,10742395.5,10711470.0
2023,2357,華碩,115703513.0,0.026646451089173066,3.48,7427603.0,37564502.0,48615792.0,48871582.0,8.34,14.94,112693506.0,129270441.0,135051876.0
2023,1529,樂事綠能,121649.0,0.6725908145566343,0.55,1505778.0,85566.0,37741.0,114243.0,0.11,-0.3,256698.0,184960.5,237550.0
2023,4119,旭富,313115.0,0.6372035833479712,1.78,1073052.0,64934.0,98813.0,94102.0,0.51,0.33,194802.0,245620.5,257849.0
2023,1439,雋揚,20510.0,2.7166747927840076,0.56,920000.0,24130.0,7761.0,4941.0,0.75,0.27,72390.0,47836.5,36832.0
2023,4766,南寶,5083350.0,0.09514336018570431,3.78,1205707.0,1756548.0,1866643.0,1828163.0,3.08,5.35,5269644.0,5434786.5,5451354.0
2023,1568,倉佑,264144.0,0.20134472106123932,0.52,1030865.0,91176.0,100640.0,114056.0,0.47,2.21,273528.0,287724.0,305872.0
2023,8150,南茂,5444124.0,0.11545071346648239,0.86,7272401.0,1836225.0,1832982.0,1912350.0,0.92,0.8,5508675.0,5503810.5,5581557.0
2023,6141,柏承,709464.0,-0.08176313385880045,-0.46,1133540.0,200405.0,253717.0,262450.0,-0.17,-0.64,601215.0,681183.0,716572.0
2023,3504,揚明光,817141.0,-0.08230892832448745,-0.59,1140598.0,225923.0,272500.0,248164.0,0.57,-0.59,677769.0,747634.5,746587.0
2023,4956,光鋐,293139.0,-0.07771057416447487,-0.23,1004082.0,95613.0,96519.0,88188.0,-0.15,-0.15,286839.0,288198.0,280320.0
2023,6024,群益期,399838.0,0.6243328548061965,1.18,2104376.0,181230.0,399468.0,170561.0,1.07,1.32,543690.0,871047.0,751259.0
2023,6112,邁達特,3573174.0,0.045924155946505826,0.86,1883573.0,1190657.0,1119189.0,1305554.0,0.73,0.72,3571971.0,3464769.0,3615400.0
2023,3189,景碩,6462205.0,0.04112512679495621,0.04,4544991.0,1935157.0,2132605.0,1978409.0,4.79,-0.76,5805471.0,6101643.0,6046171.0
2023,9958,世紀鋼,3218818.0,0.0672936463012199,1.0,2350890.0,1193160.0,1206343.0,1245560.0,0.68,1.32,3579480.0,3599254.5,3645063.0
2023,1521,大億,1096336.0,0.01609725485617548,0.23,762300.0,360988.0,432228.0,494626.0,0.72,0.77,1082964.0,1189824.0,1287842.0
2023,2069,運錩,3094154.0,-0.030047308569644562,-0.57,1663868.0,966430.0,1111157.0,970934.0,-0.56,-0.29,2899290.0,3116380.5,3048521.0
2023,6579,研揚,2056104.0,0.17771474594670308,2.77,1601788.0,655946.0,649236.0,757821.0,3.33,2.33,1967838.0,1957773.0,2063003.0
2023,1304,台聚,12759120.0,-0.02969240825386077,0.03,11887635.0,3963359.0,5032636.0,4506836.0,0.16,0.21,11890077.0,13493992.5,13502831.0
2023,2540,愛山林,1996113.0,0.15235760700922243,1.07,3916067.0,603430.0,814321.0,506845.0,-0.11,0.29,1810290.0,2126626.5,1924596.0
2023,2102,泰豐,111527.0,-2.4942300967478728,-0.61,4733292.0,15377.0,15304.0,14898.0,-0.27,-0.5,46131.0,46021.5,45579.0
2023,6719,力智,795666.0,0.03054296652112821,0.31,810297.0,221148.0,244331.0,256419.0,3.75,0.49,663444.0,698218.5,721898.0
2023,2838,聯邦銀,,,0.19,39821791.0,1692317.0,1414330.0,1184019.0,0.34,0.31,5076951.0,4659970.5,4290666.0
2023,2466,冠西電,310194.0,-0.08986311791975345,-0.17,1714587.0,250112.0,145409.0,49760.0,0.24,-0.11,750336.0,593281.5,445281.0
2023,1477,聚陽,7224107.0,0.11439019383295403,3.33,2418566.0,2966123.0,3505603.0,2800342.0,4.59,5.47,8898369.0,9707589.0,9272068.0
2023,9939,宏全,7218847.0,0.11106094920698555,2.69,2877859.0,2480254.0,2696900.0,2193537.0,2.58,2.97,7440762.0,7765731.0,7370691.0
2023,5706,鳳凰,513096.0,0.12880045839375087,0.91,737670.0,303887.0,224976.0,230018.0,0.23,0.79,911661.0,793294.5,758881.0
2023,6243,迅杰,249828.0,0.11694045503306275,0.66,453128.0,76707.0,81200.0,72281.0,0.63,0.8,230121.0,236860.5,230188.0
2023,2855,統一證,2863536.0,0.40978356828759965,0.81,14558313.0,1607856.0,665345.0,347601.0,0.46,0.56,4823568.0,3409801.5,2620802.0
2023,8374,羅昇,795431.0,0.0038067412509696003,0.02,1122505.0,247134.0,254479.0,278476.0,0.03,-0.16,741402.0,752419.5,780089.0
2023,2465,麗臺,814620.0,-0.07022292602685914,-0.97,589460.0,226705.0,296759.0,442025.0,-1.01,-0.58,680115.0,785196.0,965489.0
2023,6176,瑞儀,11814238.0,0.18880481331085425,4.8,4650273.0,3864029.0,3674782.0,3849478.0,3.96,4.09,11592087.0,11308216.5,11388289.0
2023,3002,歐格,176377.0,0.05751316781666544,0.12,1020000.0,48289.0,58469.0,39030.0,0.02,0.06,144867.0,160137.0,145788.0
2023,4770,上品,1464950.0,0.256418990409229,4.75,795360.0,375947.0,401089.0,457869.0,5.92,4.82,1127841.0,1165554.0,1234905.0
2023,2897,王道銀行,,,0.23,30330063.0,848024.0,808827.0,761601.0,0.26,0.24,2544072.0,2485276.5,2418452.0
2023,1810,和成,1302563.0,0.0071267186308838805,0.03,3032800.0,378666.0,425391.0,394617.0,0.03,-0.05,1135998.0,1206085.5,1198674.0
2023,3014,聯陽,1711064.0,0.2556473632780539,2.72,1610801.0,547254.0,596809.0,650290.0,1.94,2.93,1641762.0,1716094.5,1794353.0
2023,2392,正崴,17185153.0,0.04595106019713645,1.59,5123269.0,7898761.0,7642344.0,9434240.0,1.51,2.01,23696283.0,23311657.5,24975345.0
2023,1802,台玻,11405510.0,-0.0016081700862127166,-0.01,29080608.0,3924827.0,4373319.0,4106296.0,-0.51,0.11,11774481.0,12447219.0,12404442.0
2023,9942,茂順,1289616.0,0.21761671691418222,3.37,831613.0,412917.0,420039.0,404673.0,2.5,3.5,1238751.0,1249434.0,1237629.0
2023,1423,利華,25787.0,-0.04300616589754527,-0.01,1384000.0,10996.0,11088.0,6637.0,0.14,0.42,32988.0,33126.0,28721.0
2023,9914,美利達,7459365.0,0.09521708617288469,2.25,2989838.0,2745883.0,2043386.0,1939296.0,3.1,2.53,8237649.0,7183903.5,6728565.0
2023,2633,台灣高鐵,12308801.0,0.1322218955363727,0.29,56282930.0,4069922.0,4202652.0,3916585.0,0.23,0.22,12209766.0,12408861.0,12189159.0
2023,4994,傳奇,432957.0,0.13430894984952316,0.52,1106390.0,142640.0,128689.0,125618.0,0.07,0.56,427920.0,406993.5,396947.0
2023,2002,中鋼,95356918.0,0.015408929218958188,0.07,157731290.0,28220608.0,30550154.0,29458618.0,0.13,-0.05,84661824.0,88156143.0,88229380.0
2023,1219,福壽,4065809.0,0.022462442283934146,0.23,3316634.0,1403695.0,1366116.0,1310734.0,-0.1,0.28,4211085.0,4154716.5,4080545.0
2023,1711,永光,1906046.0,0.006666156010925235,0.02,5477522.0,643477.0,692430.0,734490.0,0.16,0.08,1930431.0,2003860.5,2070397.0
2023,3062,建漢,699993.0,-0.14184284699989858,-0.31,3302154.0,359270.0,411570.0,474023.0,0.16,-0.07,1077810.0,1156260.0,1244863.0
2023,2049,上銀,6583249.0,0.08809874880928854,1.77,3537923.0,2246022.0,2150644.0,2161208.0,4.13,1.78,6738066.0,6594999.0,6557874.0
2023,2834,臺企銀,,,0.34,82224061.0,3176299.0,2441454.0,2635180.0,0.36,0.25,9528897.0,8426629.5,8252933.0
2023,2712,遠雄來,145199.0,0.020055234540182782,0.03,1050000.0,84028.0,87266.0,43840.0,0.46,0.31,252084.0,256941.0,215134.0
2023,8464,億豐,6709707.0,0.20892223758801987,4.62,2930202.0,2216534.0,2382969.0,2304128.0,5.24,5.41,6649602.0,6899254.5,6903631.0
2023,2425,承啟,1478081.0,0.05194437923226129,0.63,964988.0,758649.0,695313.0,899451.0,1.49,0.86,2275947.0,2180943.0,2353413.0
2023,6206,飛捷,921162.0,0.15760745666885956,1.05,1430623.0,259168.0,284943.0,258439.0,2.23,0.89,777504.0,816166.5,802550.0
2023,5258,虹堡,1968862.0,0.1022098044454106,2.0,1077812.0,657750.0,645268.0,784999.0,2.53,2.25,1973250.0,1954527.0,2088017.0
2023,1464,得力,2088265.0,-0.014692100858846938,-0.1,4076396.0,585168.0,975517.0,961770.0,0.45,0.08,1755504.0,2341027.5,2522455.0
2023,2486,一詮,1208916.0,0.06877566348695857,0.4,2219586.0,424143.0,433500.0,452094.0,0.17,0.18,1272429.0,1286464.5,1309737.0
2023,1905,華紙,5051855.0,-0.07707485666156293,-0.34,11028353.0,1603986.0,1613768.0,1734754.0,0.26,-0.17,4811958.0,4826631.0,4952508.0
2023,1614,三洋電,1651077.0,0.06592303084592663,0.42,2691134.0,607875.0,488036.0,429345.0,0.35,0.39,1823625.0,1643866.5,1525256.0
2023,4722,國精化,862435.0,0.04629450335387594,0.4,1000092.0,283147.0,322336.0,293932.0,0.93,0.79,849441.0,908224.5,899415.0
2023,1102,亞泥,21136474.0,0.208023485847261,1.26,35465629.0,6790125.0,6469836.0,6691905.0,1.33,0.81,20370375.0,19889941.5,19951866.0
2023,3530,晶相光,381716.0,-0.10309235138165547,-0.51,784559.0,111124.0,146729.0,166523.0,-0.04,0.1,333372.0,386779.5,424376.0
2023,6165,浪凡,696588.0,0.012765077779117642,0.17,627526.0,214993.0,218421.0,226214.0,0.49,0.27,644979.0,650121.0,659628.0
2023,6830,汎銓,503609.0,0.16115677043102883,1.73,467812.0,171692.0,163541.0,165018.0,4.27,1.55,515076.0,502849.5,500251.0
2023,2606,裕民,3647999.0,0.16141972626637233,0.7,8450557.0,1839307.0,1112425.0,949077.0,2.18,0.91,5517921.0,4427598.0,3900809.0
2023,1305,華夏,3339951.0,0.006021944633319471,0.0,5810505.0,1020444.0,1378646.0,966666.0,-1.17,0.25,3061332.0,3598635.0,3365756.0
2023,6235,華孚,1434967.0,0.15632833368293486,1.17,1933986.0,449408.0,495612.0,504058.0,0.5,1.03,1348224.0,1417530.0,1449078.0
2023,8341,日友,801238.0,0.05292809377488337,0.38,2820366.0,260653.0,287563.0,244272.0,1.69,1.02,781959.0,822324.0,792488.0
2023,2397,友通,3761152.0,0.02642142620133406,0.85,1144889.0,1189723.0,1420393.0,1311308.0,1.69,0.47,3569169.0,3915174.0,3921424.0
2023,2515,中工,4846994.0,0.034480752400353705,0.11,15308998.0,1594613.0,1733638.0,1656859.0,0.06,0.1,4783839.0,4992376.5,4985110.0
2023,2010,春源,5372598.0,0.037490986669763866,0.31,6476554.0,2039040.0,1822688.0,1777136.0,0.12,0.32,6117120.0,5792592.0,5638864.0
2023,2034,允強,3814535.0,0.05378322652695545,0.46,4474265.0,1404962.0,1490669.0,1171231.0,0.6,-0.42,4214886.0,4343446.5,4066862.0
2023,4904,遠傳,21698786.0,0.12845382225530957,0.84,32585008.0,7191825.0,7448869.0,8579190.0,0.75,0.87,21575475.0,21961041.0,23219884.0
2023,2419,仲琦,2806236.0,0.028211098425079004,0.11,3213172.0,509027.0,471028.0,598519.0,0.33,-0.08,1527081.0,1470082.5,1578574.0
2023,2450,神腦,7058745.0,0.02395397482130322,0.66,2582527.0,2364464.0,2467292.0,2809253.0,0.78,0.82,7093392.0,7247634.0,7641009.0
2023,3708,上緯投控,1718356.0,0.40832574856432546,7.11,981322.0,607258.0,628832.0,686591.0,6.62,5.65,1821774.0,1854135.0,1922681.0
2023,1232,大統益,5661485.0,0.047894501177694546,1.61,1599749.0,1761631.0,2202657.0,1874068.0,0.78,1.69,5284893.0,5946432.0,5838356.0
2023,5306,桂盟,1234184.0,0.17800992396595644,1.75,1260000.0,405342.0,400008.0,352499.0,4.81,1.26,1216026.0,1208025.0,1157849.0
2023,3010,華立,16167074.0,0.04550545138842069,2.93,2360179.0,5854910.0,6517958.0,6646333.0,3.12,3.01,17564730.0,18559302.0,19019201.0
2023,3032,偉訓,2198470.0,0.11061601932252885,1.75,1132856.0,674433.0,692758.0,706374.0,0.89,1.61,2023299.0,2050786.5,2073565.0
2023,1108,幸福,1322108.0,0.11469562244536755,0.38,4047380.0,441143.0,430420.0,404171.0,0.33,0.47,1323429.0,1307344.5,1275734.0
2023,3037,欣興,25234907.0,0.09787161093956083,1.57,15251402.0,8568959.0,9217841.0,8758856.0,5.81,1.7,25706877.0,26680200.0,26545656.0
2023,8105,凌巨,2349591.0,0.027725676511358786,0.15,4415449.0,722831.0,731544.0,706549.0,0.61,0.29,2168493.0,2181562.5,2160924.0
2023,1323,永裕,846863.0,0.05280310983004335,0.22,912745.0,261881.0,316094.0,278061.0,0.55,0.19,785643.0,866962.5,856036.0
2023,3229,晟鈦,226304.0,-0.06656974688914027,-0.24,642630.0,65180.0,83022.0,75885.0,-0.09,0.01,195540.0,222303.0,224087.0
2023,9924,福興,2110133.0,0.10710462326308341,1.2,1884521.0,636773.0,914124.0,1117430.0,2.02,2.14,1910319.0,2326345.5,2668327.0
2023,5471,松翰,662960.0,0.11232050199107035,0.45,1678770.0,221329.0,230340.0,246632.0,0.56,0.36,663987.0,677503.5,698301.0
2023,1776,展宇,242907.0,-0.02063752794279292,-0.05,703033.0,101861.0,101916.0,109181.0,0.0,0.09,305583.0,305665.5,312958.0
2023,1708,東鹼,1408096.0,-0.06572066109128923,-0.37,2490017.0,449136.0,494044.0,449308.0,1.71,0.42,1347408.0,1414770.0,1392488.0
2023,6715,嘉基,583214.0,0.15112463006717947,1.44,622755.0,201008.0,216598.0,204781.0,3.27,2.26,603024.0,626409.0,622387.0
2023,1526,日馳,272590.0,0.08740599435048975,0.39,600000.0,90585.0,84974.0,55961.0,1.8,0.09,271755.0,263338.5,231520.0
2023,1453,大將,172.0,72.5,0.12,1067425.0,57.0,57.0,57.0,0.01,-0.08,171.0,171.0,171.0
2023,2524,京城,479633.0,-0.02643896479183042,-0.04,3702278.0,50137.0,401387.0,448000.0,0.21,0.56,150411.0,677286.0,899524.0
2023,2801,彰銀,,,0.32,108582930.0,3480273.0,3090445.0,3083630.0,0.3,0.29,10440819.0,9856077.0,9654348.0
2023,9912,偉聯,124541.0,-0.11068644060991963,-0.15,552186.0,36000.0,47344.0,51022.0,0.02,-0.08,108000.0,125016.0,134366.0
2023,2731,雄獅,5504312.0,0.04215803900650981,2.46,932202.0,2288122.0,2155197.0,2208064.0,-2.36,2.86,6864366.0,6664978.5,6651383.0
