symbol,name,q2_rev,q2_margin,q2_eps,capital,q3_rev_total,target_eps,naive_pred_eps
1313,聯成,20381510.0,-0.028047970930514962,-0.43,13672334.0,16796983.0,-0.55,-0.3445800043389476
2509,全坤建,584759.0,0.11156390923440254,0.28,2245505.0,711764.0,0.39,0.3536272432807555
2885,元大金,,,0.63,129428640.0,30997103.0,0.73,
1568,倉佑,260460.0,0.10546341088842817,0.27,1030865.0,242359.0,0.29,0.2479471783357526
2845,遠東銀,,,0.28,42753997.0,3376409.0,0.24,
2231,為升,981657.0,0.0007833693438746935,0.13,1409176.0,1152748.0,0.6,0.006408194891290124
4916,事欣科,911349.0,-0.09968958104963083,-0.92,983789.0,881025.0,0.26,-0.892762707696986
2607,榮運,5220782.0,0.1471407923180857,0.69,10671411.0,6459113.0,0.71,0.8906029432209548
8201,無敵,143080.0,-0.09207436399217221,-0.21,623663.0,118724.0,-0.18,-0.17527794322585522
2069,運錩,2836271.0,0.04560354070538394,0.78,1663868.0,2675181.0,0.59,0.7332175727147208
1532,勤美,6731288.0,0.155369225027959,2.29,3907833.0,3418782.0,0.03,1.3592533505897917
6192,巨路,1827009.0,0.12693205123784285,2.42,961558.0,1992862.0,2.12,2.6307103835020866
1612,宏泰,1827522.0,0.1552982672712011,0.9,3160801.0,1537983.0,0.44,0.7556505296997935
3708,上緯投控,1927104.0,0.05214404619574242,0.76,1065164.0,2107028.0,0.45,1.0314746402218133
5607,遠雄港,847740.0,0.18601457994196333,0.4,3632872.0,896075.0,0.65,0.4588188483422889
4938,和碩,253714792.0,0.024468652186428293,2.1,26637766.0,294230777.0,1.61,2.7027155899468243
8039,台虹,2880719.0,0.09428965477021535,1.25,2339347.0,2853719.0,0.63,1.1502191821957333
4739,康普,1103843.0,0.06914842056343158,0.48,1190293.0,997040.0,0.34,0.5792165562476116
1616,億泰,1129217.0,-0.01040189795229792,-0.06,1941485.0,1197680.0,0.42,-0.06416812460311655
6949,沛爾生醫-創,5014.0,-20.482249700837656,-1.78,583876.0,4980.0,-1.75,-1.7469737326105461
3413,京鼎,3720950.0,0.1871242559023905,6.77,1038291.0,4611910.0,5.5,8.311737528677353
9914,美利達,9322709.0,0.07566019705216584,2.19,2989838.0,8721778.0,2.31,2.207114372501938
4720,德淵,901632.0,0.040118363145939806,0.32,1055045.0,936348.0,0.4,0.35604878554918934
2365,昆盈,263528.0,0.14959321210649343,0.17,2215285.0,264701.0,0.22,0.17874663006250174
3044,健鼎,15799072.0,0.12589960979986672,3.78,5256059.0,17674460.0,4.43,4.233604716810356
1419,新紡,888171.0,0.24032083911769242,0.71,3000413.0,1135748.0,0.8,0.9096878075992902
2838,聯邦銀,,,0.21,42531719.0,5107804.0,0.38,
1219,福壽,3469973.0,0.010204113980137597,0.17,3416024.0,3531171.0,0.04,0.10548073247540547
2349,錸德,1917014.0,0.024004519528808867,0.01,6936797.0,1813693.0,-0.01,0.06276214950180024
2481,強茂,3280543.0,0.10197397199183184,0.74,3821149.0,3335069.0,0.66,0.8900208623030053
3596,智易,12166975.0,0.04801694751571364,2.66,2203543.0,12166691.0,2.99,2.651218347846652
3711,日月光投控,140238063.0,0.05822339402962233,1.8,43901781.0,160105106.0,2.23,2.1233449897607684
1535,中宇,2619438.0,0.04616524613294913,0.97,1237426.0,2591423.0,0.92,0.9667946255338535
6271,同欣電,3068911.0,0.1435877417103331,2.11,2090581.0,3067551.0,2.53,2.106891436740667
4960,誠美材,2512817.0,-0.0028223304761150533,-0.02,5721849.0,2330028.0,-0.4,-0.0114929789908846
1225,福懋油,3040753.0,0.048462666977554573,0.59,2296382.0,3172625.0,0.3,0.6695483104277253
4133,亞諾法,91778.0,0.19933971104186188,0.3,605536.0,90433.0,0.05,0.2977013437458499
5388,中磊,13710678.0,0.039809409862882054,1.84,2993346.0,13461924.0,1.83,1.7903418116681757
3092,鴻碩,536680.0,-0.07400126704926585,-0.37,1065520.0,529307.0,-1.11,-0.3676081974814716
6869,雲豹能源,1013380.0,0.13514278947680042,1.13,1324215.0,618501.0,0.01,0.6312113247032434
2390,云辰,175525.0,0.2214556331006979,0.2,1926194.0,166197.0,-0.48,0.191077647705458
1325,恆大,77015.0,-0.08423034473803805,-0.07,852812.0,71453.0,-0.22,-0.07057253911257151
3416,融程電,740249.0,0.18060274313102753,1.71,797465.0,783726.0,2.01,1.7749125725029649
2442,新美齊,119751.0,0.5408890113652496,0.25,2618192.0,136986.0,0.02,0.2829976644603607
4968,立積,1012030.0,0.07502445579676492,0.83,906752.0,908772.0,-0.19,0.7519159014078564
5471,松翰,724398.0,0.10173136866750046,0.44,1678770.0,691410.0,0.14,0.41898583850316895
1714,和桐,4866356.0,0.007203747526896923,-0.02,10168248.0,5044489.0,0.08,0.03573794144105133
2201,裕隆,22898356.0,0.09173907506722316,1.16,10700013.0,21394507.0,1.21,1.8343083169144105
1515,力山,1464973.0,0.06606811183550823,0.53,1814735.0,1451585.0,0.05,0.5284709895315085
3055,蔚華科,166393.0,-0.08442061865583288,-0.12,1149749.0,220693.0,-0.43,-0.16204440789260724
1416,廣豐,76222.0,0.7536538007399438,0.28,1853422.0,83192.0,0.23,0.33828219904132684
1455,集盛,2698461.0,0.02291120753644392,0.12,5316884.0,2376027.0,-0.12,0.1023863746306939
5469,瀚宇博,10400730.0,0.1378660920916128,1.76,5284413.0,11807997.0,1.56,3.0806116059049273
2204,中華,11629972.0,0.108713417366783,2.21,5536203.0,8351218.0,1.49,1.6399135796772457
2537,聯上發,904296.0,0.14399267496483453,0.44,3005579.0,275840.0,0.08,0.1321507086065612
2383,台光電,15449067.0,0.15751999780957646,7.07,3445601.0,17463540.0,7.31,7.9836776880069715
6674,鋐寶科技,203955.0,-0.11180897747052046,-0.34,673357.0,249766.0,-0.5,-0.41472920110583267
1604,聲寶,2430738.0,0.10320199050658689,0.66,3842000.0,2264506.0,0.47,0.6082809128425535
1907,永豐餘,19728212.0,0.006455171913197202,0.01,16603715.0,20062915.0,0.47,0.07800035438145188
1614,三洋電,1534283.0,0.01277469671501281,0.07,2691134.0,1611256.0,0.32,0.07648562550302095
1712,興農,4896500.0,0.047235372204635966,0.55,4204926.0,4662753.0,0.58,0.5237829951187797
4770,上品,1588619.0,0.25202770456604134,5.01,799760.0,1772441.0,5.27,5.585478602439968
1615,大山,1418724.0,0.12892359613286306,1.12,1872988.0,1683652.0,0.88,1.1589100970016208
2402,毅嘉,2383101.0,0.07577312082030933,0.6,3075366.0,2631082.0,0.77,0.648265261026301
1521,大億,1001035.0,0.03490287552383283,0.46,762300.0,802631.0,-0.02,0.36749481679875995
6526,達發,4898673.0,0.1634344648030191,4.79,1675056.0,5564622.0,5.09,5.429376799349429
4588,玖鼎電力,249842.0,0.22135989945645648,1.3,428570.0,250886.0,0.84,1.2958466466395815
2409,友達,74327946.0,-0.0031492192721160354,-0.03,76993961.0,77748135.0,-0.12,-0.031800666173426154
2254,巨鎧精密-創,198383.0,-0.02956402514328345,-0.09,639077.0,173959.0,-0.04,-0.08047431295290623
6799,來頡,242500.0,0.11911340206185567,0.7,426808.0,221035.0,0.55,0.6168635738960437
4536,拓凱,2321432.0,0.1793797966083004,4.33,908200.0,2600104.0,3.52,5.1355001836647025
1810,和成,1263375.0,0.021077668942317204,0.09,3023037.0,1159054.0,0.16,0.0808132897422973
6698,旭暉應材,189458.0,-0.11210400194238301,-0.38,663898.0,206122.0,-0.29,-0.3480519761826044
2634,漢翔,8802426.0,0.06483860244891579,0.61,9418671.0,8638846.0,0.26,0.5947024812857423
6582,申豐,468618.0,0.08346457028966023,0.37,1061741.0,565849.0,0.94,0.444819816074108
9911,櫻花,2297641.0,0.13318747358703992,1.4,2211212.0,2463467.0,1.53,1.4838149666112723
2247,汎德永業,15749664.0,0.03475077309585779,6.79,807087.0,14335174.0,6.22,6.172300866742249
3356,奇偶,287818.0,0.7172310279412685,2.28,898221.0,265047.0,0.19,2.11640489659838
3583,辛耘,2372649.0,0.09546334076384666,2.82,803280.0,2500530.0,3.0,2.9716779638509796
4942,嘉彰,1506936.0,0.13203082280866607,1.4,1423676.0,1417377.0,0.44,1.3144665748392097
2477,美隆電,714471.0,0.11637141325540155,0.57,1585732.0,864203.0,0.73,0.6342088350967111
3705,永信,1975619.0,0.18347616620411122,1.26,2664230.0,2100117.0,0.82,1.4462768444919525
9906,欣巴巴,636252.0,0.06763515085217807,0.52,858162.0,2220544.0,3.81,1.7500987973587612
1618,合機,983216.0,0.17822838521749035,0.91,1926917.0,1346191.0,1.18,1.2451467713675188
6405,悅城,43473.0,-0.24116118050284086,-0.16,658000.0,30892.0,-0.51,-0.11322114267619696
2488,漢平,700841.0,0.1584938666544908,1.38,799994.0,998263.0,1.66,1.9777468682029111
2524,京城,1294875.0,0.27208572256009267,0.95,3694196.0,1252952.0,1.06,0.9228269162034534
2404,漢唐,11371299.0,0.10549533522951071,6.36,1905867.0,11153833.0,9.31,6.173974109573118
3022,威強電,1630926.0,0.1560052387416719,1.43,1765978.0,1867413.0,1.67,1.6496593439686214
2433,互盛電,698968.0,0.1396887983426995,0.65,1444960.0,680846.0,1.45,0.6581951029539475
8367,建新國際,764390.0,0.20416802940907128,1.18,877360.0,739771.0,0.94,1.7215007213000144
3002,歐格,160384.0,0.0496932362330407,0.08,1020000.0,146582.0,0.02,0.07141307797560364
2413,環科,698264.0,-0.05690111476461625,-0.32,1273592.0,742878.0,-0.41,-0.3319005327774404
1786,科妍,210557.0,0.3220505611307152,1.0,702893.0,222203.0,0.82,1.0180866907897548
6534,正瀚-創,400729.0,0.32387972919354474,1.26,1028000.0,134816.0,-0.89,0.4247487312349895
2910,統領,201722.0,0.2795976641119957,0.32,1754030.0,125776.0,0.22,0.20049073163714629
3003,健和興,1160217.0,0.16098798759197633,1.19,1556549.0,1168965.0,0.8,1.209016374784569
2106,建大,9121735.0,0.046639043997660536,0.44,9548900.0,8810823.0,0.19,0.4303410461441626
1905,華紙,5406616.0,-0.030231849275036363,-0.17,11028353.0,5008940.0,0.07,-0.13730927828271425
6770,力積電,11123224.0,-0.176018751397976,-0.47,41486416.0,11650773.0,-0.69,-0.49431951805170415
1530,亞崴,458273.0,0.10120168545823123,0.49,965942.0,570441.0,0.59,0.5976506938768464
1449,佳和,698751.0,0.041986344205589686,0.32,879709.0,642293.0,0.12,0.3065506318434939
6225,天瀚,9438.0,-0.02267429540156813,-0.01,278000.0,16579.0,-0.08,-0.013522199405129425
2534,宏盛,300015.0,-0.19529023548822558,-0.12,4742280.0,307765.0,,-0.12673966810275594
6531,愛普*,944844.0,0.3920181532612791,2.29,811195.0,1268087.0,2.07,6.128158136017056
2881,富邦金,,,3.63,152657119.0,69936573.0,2.64,
3296,勝德,382694.0,0.003248025837875692,0.01,967244.0,401097.0,-0.04,0.013468922210883982
1536,和大,1646061.0,0.0295359649490511,0.15,2795175.0,1456858.0,-0.3,0.15394280080404513
6558,興能高,282659.0,0.013882452000466994,0.04,937509.0,331794.0,0.01,0.049131413981550534
3528,安馳,1337472.0,0.0776696633649153,1.56,666260.0,1373386.0,0.91,1.6010330545145675
2104,國際中橡,4636644.0,-0.303757847270569,-1.46,9847336.0,5079480.0,0.01,-1.5668521009681295
8101,華冠,14832.0,-2.6302588996763756,-0.54,728311.0,34073.0,-0.94,-1.2305294234011726
6789,采鈺,2453281.0,0.17265857437448054,1.34,3170201.0,2750883.0,1.82,1.49821269077574
3013,晟銘電,2604950.0,0.0741557419528206,0.97,2029165.0,2663229.0,0.81,0.973275817813083
1609,大亞,7617354.0,0.1337650843061777,1.24,7736571.0,7818330.0,0.26,1.351786950037062
2449,京元電子,4305661.0,0.4599214847615732,1.56,12227451.0,7038742.0,2.02,2.647541725167122
9939,宏全,7495233.0,0.12190628363387769,3.01,2877859.0,7894551.0,2.99,3.3441366424418733
9935,慶豐富,1288214.0,0.07492621567534587,0.56,1738389.0,1564465.0,0.65,0.6742992621704922
