symbol,name,q2_rev,rev_m7,rev_m8,rev_m9,year,q2_eps,q2_margin,ly_q3_eps,rev_yoy_m7,target_eps
2301,光寶科,33285492.0,12865638.0,12053795.0,11850060.0,2024,1.36,0.0938552147584299,2.0,0.0236967888069061,1.48
5306,桂盟,1357940.0,471781.0,453772.0,442098.0,2024,2.07,0.1929194220657761,1.26,0.1639085019563726,2.55
8105,凌巨,1905540.0,875489.0,766422.0,819432.0,2024,-0.15,-0.0338497223884043,0.29,0.2111945945871165,0.03
2033,佳大,149485.0,45110.0,48987.0,42216.0,2024,0.05,0.0285513596681941,0.0,0.0826053566285878,0.06
2450,神腦,7417089.0,2412011.0,2639948.0,2761710.0,2024,0.37,0.0126258428340282,0.82,0.0201089972188199,0.43
2505,國揚,240084.0,446.0,712.0,71832.0,2024,0.13,0.2000924676363273,0.11,-0.9960427665143516,0.1
6515,穎崴,1255666.0,593965.0,625010.0,711340.0,2024,6.52,0.1784885471136433,3.7,1.2448844610070071,11.75
2850,新產,5063366.0,1849431.0,1714006.0,1759652.0,2024,2.56,0.1595727032175829,3.15,0.0084286955151466,2.58
9918,欣天然,473131.0,137382.0,124957.0,116040.0,2024,0.61,0.2286745108648556,0.2,0.1330100450294422,0.19
1713,國化,153024.0,37503.0,35819.0,32031.0,2024,2.25,2.2203249163529906,0.76,0.1011833103326775,0.31
2506,太設,339594.0,114816.0,70032.0,157094.0,2024,-0.06,-0.0176151522111698,0.2,0.0776898600512487,2.56
1454,台富,426567.0,128876.0,148457.0,138676.0,2024,0.08,0.0246948310581925,0.03,0.0175759968416897,0.0
1717,長興,11569586.0,3756430.0,3958986.0,3618106.0,2024,0.38,0.0393296700504235,0.51,0.1088627428754278,0.38
2374,佳能,1534973.0,562693.0,574025.0,574774.0,2024,0.51,0.09481534854359,0.84,0.1524359772582046,0.48
2025,千興,225052.0,66426.0,49327.0,53793.0,2024,0.07,0.0881574036222739,-0.01,244.11439114391143,-0.38
6269,台郡,7565466.0,2331023.0,2109470.0,1975551.0,2024,0.24,0.0115239431384662,2.42,-0.0031133689688632,-1.03
8464,億豐,7413635.0,2703110.0,2629809.0,2527173.0,2024,6.03,0.2453022033051263,5.41,0.2195211081806098,6.05
2429,銘旺科,64813.0,20440.0,25658.0,31408.0,2024,-0.96,-0.658525295851141,-0.12,-0.5190927699221232,-0.4
1447,力鵬,9000089.0,2380505.0,2981826.0,1892762.0,2024,0.02,0.0043000685882106,0.05,-0.2611755307312159,-0.16
2034,允強,3538894.0,1280117.0,1357518.0,1158954.0,2024,0.07,0.0083517618781461,-0.42,-0.0888600545779886,0.0
8940,新天地,309150.0,111925.0,52898.0,133124.0,2024,-1.46,-0.3245317806889859,-0.1,-0.0596987339432585,-0.31
2610,華航,50268867.0,18345343.0,17745670.0,16009087.0,2024,0.57,0.0742223213425518,0.38,0.1124074436099709,0.63
1720,生達,1760104.0,573665.0,592546.0,577357.0,2024,1.21,0.1822301409462168,1.26,0.0172988597471228,1.22
1109,信大,1376035.0,382035.0,359275.0,317761.0,2024,0.55,0.1531930510488468,0.34,-0.3208532288514938,0.18
4155,訊映,438764.0,145098.0,131976.0,178073.0,2024,0.3,0.0999899718299587,-0.03,0.5735091581447302,-0.17
3025,星通,119218.0,84517.0,77764.0,89129.0,2024,0.61,0.2931855927796138,0.5,1.5041332108678265,1.55
3591,艾笛森,668680.0,217439.0,226249.0,231507.0,2024,0.32,0.070506071663576,0.11,0.2558130132951381,0.22
2020,美亞,1419039.0,358514.0,461820.0,413855.0,2024,0.41,0.131041500621195,1.45,-0.4112451883284943,0.72
2373,震旦行,2921189.0,968251.0,854905.0,989382.0,2024,1.08,0.0889381002050877,1.41,-0.007247877619653,1.29
6214,精誠,8907951.0,3160505.0,2653204.0,3389132.0,2024,1.87,0.0541558883743298,1.35,0.0760415081376255,1.79
8478,東哥遊艇,1709326.0,27170.0,277542.0,632859.0,2024,5.92,0.3050143740866283,4.84,-0.931815558198947,1.5
2547,日勝生,1724811.0,697829.0,568308.0,518704.0,2024,-0.09,-0.0396455031884652,-0.02,0.0181874157382062,-0.06
5283,禾聯碩,1910943.0,839579.0,594731.0,504099.0,2024,2.76,0.1053689199520864,2.29,0.1669312110480405,3.13
6285,啟碁,30712634.0,8707258.0,8887551.0,8372199.0,2024,2.45,0.0379182065595546,3.35,-0.0753281017166295,1.09
6166,凌華,2521618.0,848415.0,761783.0,822542.0,2024,-0.42,-0.0400568206603855,0.49,-0.0244044073511047,0.18
3346,麗清,2553897.0,795201.0,796090.0,861323.0,2024,0.73,0.0326548016619307,0.88,0.1670893544324976,0.65
1446,宏和,745226.0,584157.0,623695.0,385413.0,2024,2.05,0.3788931143035804,-0.05,62.905152609123725,4.87
2331,精英,4990691.0,1719777.0,1558009.0,1459533.0,2024,0.06,0.0058795465397477,0.5,0.0630113701335426,-0.05
2705,六福,496576.0,204991.0,255898.0,168201.0,2024,-0.26,-0.0984824075267431,-0.09,-0.0098392487972641,0.15
2038,海光,2299034.0,800905.0,942167.0,740124.0,2024,0.05,0.0016459086729469,-0.01,0.1722865519416743,-0.09
6776,展碁國際,6027870.0,2151923.0,2059419.0,2368325.0,2024,1.01,0.0149696327226698,1.23,0.1974273310326177,1.01
2417,圓剛,881330.0,323582.0,294575.0,264486.0,2024,-0.11,0.0310235666549419,0.11,0.1667339727410399,-0.19
2399,映泰,527498.0,179501.0,131865.0,180024.0,2024,0.05,0.0166635702884181,-0.14,0.125017235544079,-0.15
6790,永豐實,2719536.0,909582.0,937341.0,985886.0,2024,0.71,0.0696460719769843,1.11,0.1427498150030342,0.54
8028,昇陽半導體,828058.0,314777.0,310641.0,312729.0,2024,0.6,0.1247907755253859,0.76,0.0970438989028759,0.73
1776,展宇,294564.0,119443.0,101377.0,100174.0,2024,0.17,0.0307607175350687,0.09,0.1726077694112564,0.24
9910,豐泰,22266696.0,8026834.0,7869949.0,6822159.0,2024,1.6,0.0760799895952232,1.71,0.0315161892405508,1.45
3052,夆典,746992.0,191721.0,195513.0,190956.0,2024,0.22,0.0590648895838241,0.22,-0.1194472001763669,0.23
9929,秋雨,148539.0,53798.0,58510.0,51454.0,2024,0.09,0.0441702179225657,0.13,-0.092751863469257,-0.18
1438,三地開發,1660.0,0.0,0.0,1164987.0,2024,-0.39,-21.083132530120483,-0.25,0.0,-0.51
2897,王道銀行,,1101345.0,786382.0,780879.0,2024,0.2,0.0,0.24,0.2987191400243389,0.24
2434,統懋,14779.0,5833.0,3670.0,3733.0,2024,-0.66,-1.6680424927261654,-0.3,-0.0796781319028084,0.11
6719,力智,921750.0,323981.0,333221.0,337358.0,2024,1.06,0.1053116354759967,0.49,0.4649962920758947,0.06
8070,長華*,4254691.0,1431113.0,1524668.0,1509848.0,2024,0.74,0.1692799782639914,0.83,0.0598246354594802,0.62
2467,志聖,1349332.0,363067.0,357300.0,333203.0,2024,1.25,0.1476641775337722,1.08,0.4901353187192947,1.1
2342,茂矽,475641.0,175512.0,174501.0,175364.0,2024,0.18,0.0608042620379656,-0.05,0.2847574499857259,0.2
2887,台新新光金,,7545087.0,8825025.0,7110453.0,2024,0.38,0.0,0.22,0.1350576683882638,0.43
2606,裕民,4163731.0,1775095.0,1257574.0,1446829.0,2024,1.44,0.2899272311299649,0.91,-0.0349109746225072,1.84
9908,大台北,814051.0,247355.0,244698.0,234086.0,2024,0.42,0.275062618926824,0.75,-0.0324959028095579,0.64
2393,億光,5555800.0,1835008.0,1924804.0,1753651.0,2024,1.85,0.1515364123978544,0.91,0.2975159219004883,1.25
9921,巨大,21166075.0,7573296.0,6855587.0,6028419.0,2024,2.94,0.0581808861586288,2.81,0.1662490581286138,1.27
2545,皇翔,3288176.0,1031980.0,2339735.0,1075407.0,2024,2.45,0.2441523811377493,0.48,1.4609272533898023,3.3
2748,雲品,492759.0,170272.0,162292.0,187066.0,2024,0.33,0.0704583782335786,0.61,-0.0847953216374268,0.26
3031,佰鴻,352540.0,107921.0,87375.0,88028.0,2024,0.32,0.1623078232257332,0.26,0.3647066262013152,0.46
2107,厚生,471299.0,112650.0,106158.0,162631.0,2024,0.79,0.5042552604609812,0.65,0.2529335216719126,0.65
2515,中工,5207155.0,1807551.0,2364289.0,2186725.0,2024,0.1,0.0293119755413464,0.1,0.133535848509952,0.16
1582,信錦,2533982.0,917229.0,812293.0,739015.0,2024,2.32,0.1365510883660578,2.04,0.2306050328168856,1.52
2102,泰豐,57655.0,18963.0,24115.0,32753.0,2024,-0.15,-1.2225479143179256,-0.5,0.2332054366911622,-0.28
6579,研揚,1919052.0,592884.0,545879.0,595341.0,2024,1.97,0.1471367112511802,2.33,-0.0961390114430151,-0.21
2890,永豐金,,6330359.0,5499468.0,5314128.0,2024,0.42,0.0,0.45,0.1714420114498724,0.47
2501,國建,4341563.0,1084232.0,923599.0,1081604.0,2024,0.3,0.0752210666987902,0.21,0.1157462529135431,0.07
2114,鑫永銓,362551.0,120842.0,121154.0,121761.0,2024,1.2,0.2591552636732487,1.58,-0.0847521812893844,1.33
1233,天仁,524403.0,171241.0,185428.0,183712.0,2024,0.23,0.0397061038933797,0.21,0.0085814917777882,0.12
1587,吉茂,517246.0,193441.0,173296.0,182886.0,2024,-0.4,-0.0532203245651005,0.22,0.2101256161949802,-0.07
2892,第一金,,6828649.0,6912328.0,5578878.0,2024,0.46,0.0,0.43,0.0695242134622571,0.5
5244,弘凱,217220.0,68491.0,78320.0,84150.0,2024,0.5,0.1577110763281465,0.65,-0.0160045973708785,0.64
4989,榮科,918323.0,232763.0,247450.0,231769.0,2024,-0.05,-0.0078567127252611,-0.13,-0.106036747422918,-0.92
3694,海華,2389943.0,868375.0,831656.0,837574.0,2024,0.83,0.0527782461757456,0.87,0.0333332143371376,0.93
3045,台灣大,47743896.0,15470631.0,15817811.0,15913075.0,2024,1.07,0.076986825708568,1.04,0.083774905140288,1.38
2017,官田鋼,860795.0,263698.0,314023.0,307510.0,2024,-0.02,-0.010426408145958,-0.1,-0.0624704464409515,-0.1
4930,燦星網,1935136.0,785484.0,886173.0,862377.0,2024,0.74,0.0581204628511897,2.24,0.2006236338902221,0.73
6655,科定,631645.0,233492.0,234592.0,210765.0,2024,1.45,0.1801439099494177,1.26,0.1698757935136055,1.4
6116,彩晶,2176727.0,778066.0,625022.0,983993.0,2024,-0.35,-0.4633222264436468,-0.38,-0.2922979809464211,-0.51
8481,政伸,275671.0,91341.0,102214.0,101551.0,2024,0.78,0.1885472175165324,0.58,0.2657068425574369,0.82
2464,盟立,1743603.0,647548.0,741661.0,796115.0,2024,0.07,0.008421068328054,0.01,-0.1646320460805118,0.1
1526,日馳,212106.0,57713.0,40900.0,61627.0,2024,0.09,0.0239125720158788,0.09,-0.3628856874758513,-0.51
5515,建國,1351810.0,442984.0,454878.0,514265.0,2024,0.44,0.0820329780072643,0.31,0.1926157457886759,0.68
2471,資通,204076.0,75780.0,75586.0,73724.0,2024,0.9,0.2107793175091632,0.87,0.1921842552388144,0.7
2425,承啟,237209.0,454217.0,618388.0,506565.0,2024,0.1,0.0163863934336386,0.86,-0.4012817521673395,-0.16
6426,統新,77957.0,29022.0,20423.0,25731.0,2024,-0.84,-0.4109958053798889,-0.19,-0.20387337466396,-1.02
6153,嘉聯益,1969092.0,764193.0,646478.0,675817.0,2024,-0.59,-0.1885178549300896,-2.55,-0.2523297645335726,-2.04
2006,東和鋼鐵,15434701.0,5060861.0,5290398.0,4541875.0,2024,1.59,0.075741538498219,1.6,0.060753212057748,1.48
6409,旭隼,6507110.0,2203550.0,2529635.0,1967547.0,2024,14.71,0.1973303048511551,7.21,0.521204565097932,14.08
2420,新巨,563506.0,205050.0,209957.0,167314.0,2024,1.1,0.2961938293469812,1.04,0.1336182351933039,1.08
6414,樺漢,36321094.0,11759368.0,13068467.0,12884375.0,2024,3.69,0.0335795777517053,6.12,0.2760211349103529,5.03
9925,新保,1951402.0,662620.0,669077.0,648220.0,2024,0.88,0.1855558208918511,0.51,0.0423142263889761,0.46
2014,中鴻,8160301.0,2558318.0,2190260.0,1956661.0,2024,-0.18,-0.0327427873064976,-0.08,-0.1634116918794638,-0.43
4576,大銀微系統,582518.0,173009.0,207215.0,216868.0,2024,0.22,0.0648254646208357,0.14,0.233637329492381,0.2
8114,振樺電,3187853.0,1170262.0,1222483.0,1204691.0,2024,3.05,0.1341256952563371,2.2,0.4220432982074114,3.51
1229,聯華,3939143.0,949035.0,918462.0,916900.0,2024,0.74,0.4694137785807725,0.67,-0.0720045136661607,0.44
3005,神基,8653783.0,3052995.0,2983796.0,3099271.0,2024,1.89,0.1410475626671017,1.81,0.0439006593373527,1.85
2704,國賓,296608.0,93377.0,104627.0,129632.0,2024,-0.02,-0.0290990128384939,-0.15,0.0119315965148034,-0.91
1231,聯華食,2650340.0,1115087.0,1148313.0,920820.0,2024,0.87,0.0815235026449436,0.67,0.1652924603622469,0.66
2329,華泰,4060360.0,1245429.0,1339230.0,1329392.0,2024,0.5,0.0870829187559723,0.82,-0.1911947880231557,0.25
2707,晶華,1388047.0,446706.0,482387.0,521415.0,2024,2.32,0.2037503052850515,2.3,-0.1756807877337338,1.74
2912,統一超,82841047.0,29596830.0,29562929.0,28721242.0,2024,3.23,0.0476860341951013,2.92,0.0607703357923501,2.87
1402,遠東新,67515955.0,21849337.0,22820578.0,22602356.0,2024,0.68,0.0818961829096544,0.39,0.0547772334608083,0.4
2351,順德,2784564.0,1000912.0,989583.0,914431.0,2024,1.2,0.0840483465274994,1.14,0.1157767536848395,0.86
6224,聚鼎,674070.0,257280.0,277948.0,331719.0,2024,0.45,0.0219843636417582,0.68,0.0032286743718121,0.93
2527,宏璟,458980.0,176936.0,361450.0,151899.0,2024,0.03,0.005900039217395,2.59,0.8153426287871792,1.27
1709,和益,2977968.0,660172.0,1134128.0,781295.0,2024,0.57,0.0928727239513654,0.33,0.0453417614486562,0.41
6202,盛群,682586.0,228709.0,218622.0,235964.0,2024,-0.15,-0.0505005962618629,0.16,0.0405843786540727,-0.32
3679,新至陞,978667.0,363342.0,378908.0,376811.0,2024,2.84,0.1821467363260434,2.82,0.2022513549821651,1.59
1414,東和,142777.0,45179.0,39468.0,37721.0,2024,0.08,0.1172177591628903,0.06,0.013300139057103,0.1
2357,華碩,144906624.0,47328857.0,57139671.0,62060474.0,2024,15.9,0.0864084998626425,14.94,0.2599356967383728,16.83
2405,輔信,425932.0,149790.0,123307.0,126171.0,2024,0.0,0.0034911676042185,0.03,0.0203817490701507,-0.02
8271,宇瞻,1883778.0,611872.0,668693.0,617432.0,2024,0.69,0.0477354550270785,1.14,0.1650954264246367,0.27
2207,和泰車,,25569350.0,20734032.0,20109797.0,2024,10.54,0.0,11.39,-0.036839000777743,7.69
6024,群益期,644239.0,274285.0,303047.0,230428.0,2024,1.63,0.5309504702447384,1.32,0.5134635545991282,1.65
6117,迎廣,757195.0,193638.0,227261.0,256852.0,2024,1.03,0.1204511387423318,0.71,-0.0451398477257485,0.84
2028,威致,2630881.0,752921.0,749916.0,828960.0,2024,0.31,0.0376170567958033,-0.09,0.3457923044061894,0.08
3406,玉晶光,4987181.0,2275598.0,2640943.0,2586457.0,2024,8.86,0.2022902316960222,13.92,0.05929565807567,12.22
4967,十銓,7476878.0,2900354.0,2114283.0,1185953.0,2024,1.83,0.0175731100601079,0.54,2.2511352363230785,1.58
1726,永記,2228662.0,812915.0,766451.0,776108.0,2024,1.18,0.0860282985935058,1.35,0.1504680899242141,1.16
2206,三陽工業,18078479.0,5801493.0,5022347.0,5367010.0,2024,1.62,0.0782056388703939,1.6,-0.0149676203005035,1.32
2530,華建,1797867.0,1040211.0,558079.0,402117.0,2024,0.62,0.2860066957121967,-0.03,1447.7618384401114,0.63
1445,大宇,266023.0,98569.0,96901.0,76198.0,2024,0.03,0.0102434751882356,0.08,-0.05957276292063,-0.15
2616,山隆,2971294.0,782087.0,711679.0,668022.0,2024,0.01,0.0018742675750026,0.1,-0.4366223866544783,-1.74
6830,汎銓,509291.0,181140.0,170870.0,166502.0,2024,0.87,0.0799955231881183,1.55,0.0550287724529972,0.27
6152,百一,861389.0,194233.0,282430.0,136410.0,2024,0.25,0.0483788392932809,0.13,0.2399961695607764,-0.17
2379,瑞昱,30673780.0,10710173.0,10212638.0,9829641.0,2024,8.56,0.1430130228488305,5.01,0.1947135171228906,8.53
9938,百和,3721560.0,1316174.0,1565866.0,1437236.0,2024,1.17,0.1102405980287836,0.85,0.2705645445444866,1.53
2511,太子,2184480.0,723352.0,613333.0,623480.0,2024,-0.05,-0.0413521753460777,0.06,0.0331297596535629,0.07
2482,連宇,160677.0,55615.0,53067.0,51935.0,2024,0.01,0.0008153002607716,0.07,-0.2474493247814673,-0.06
3501,維熹,1593609.0,569254.0,550862.0,449321.0,2024,1.55,0.1146918723476084,1.4,0.3866454256246863,0.98
9927,泰銘,2205659.0,780679.0,695414.0,713276.0,2024,1.87,0.1420994813794879,2.04,0.0144577436511845,1.12
3706,神達,13107649.0,4807680.0,5076771.0,5265408.0,2024,0.92,0.0849752690204017,0.52,0.7028028697396607,0.95
2712,遠雄來,30090.0,22948.0,37558.0,34258.0,2024,-0.72,-2.4916583582585576,0.31,-0.7269005569572047,-0.35
1232,大統益,5338089.0,1859450.0,1810031.0,1742432.0,2024,2.66,0.0822770096189853,1.69,0.0555275196678533,1.6
2101,南港,2395380.0,894303.0,866206.0,7027665.0,2024,0.65,0.2272875284923477,-0.01,0.2619384935809694,3.12
1321,大洋,1333269.0,338679.0,339149.0,344278.0,2024,0.32,0.0534640796418427,0.22,-0.0630353230197198,-0.11
6141,柏承,579584.0,193969.0,147488.0,180225.0,2024,-1.93,-0.3898416795494699,-0.64,-0.0321149671914373,-1.61
1456,怡華,258169.0,44361.0,163433.0,97066.0,2024,-0.44,-0.1614911162842943,-0.12,-0.5994419763788059,-0.17
6695,芯鼎,217460.0,90922.0,92410.0,93510.0,2024,-0.4,-0.17374689598087,0.29,-0.0261661222085364,-0.29
8454,富邦媒,26656946.0,8545584.0,8762069.0,8245284.0,2024,3.2,0.0288126779414265,2.4,0.0102646275020517,2.31
2105,正新,24346068.0,8180468.0,8745988.0,8461855.0,2024,0.73,0.0967758736236175,0.61,0.0123948153499975,0.72
6278,台表科,11502393.0,3741938.0,3702103.0,3564916.0,2024,2.94,0.0747489674539897,3.13,-0.0919682508791092,2.26
1734,杏輝,769325.0,261180.0,280388.0,209681.0,2024,0.39,0.0790498163974913,0.45,0.1619051008514764,0.18
6902,GOGOLOOK,196447.0,61161.0,70463.0,84107.0,2024,-0.32,-0.0533375414233864,0.44,0.079896179108694,-1.17
6443,元晶,1388834.0,388703.0,408683.0,408906.0,2024,0.06,0.0217599799544077,0.22,-0.3684555143952687,0.04
2414,精技,5662382.0,2120477.0,2188950.0,2170149.0,2024,0.61,0.0205726141401268,0.63,0.1238328282523135,0.79
4142,國光生,79800.0,361114.0,186131.0,340997.0,2024,-0.65,-3.865814536340852,0.62,2.249795264536218,0.63
2601,益航,1196398.0,365600.0,390952.0,354116.0,2024,-0.01,-0.022431498548142,-0.27,-0.0660341449333118,-0.07
3026,禾伸堂,3239323.0,1207011.0,1096143.0,1108042.0,2024,1.38,0.0595609020773785,1.09,0.0660465929655698,1.8
4737,華廣,474785.0,159235.0,166956.0,162080.0,2024,-0.59,-0.07507608707099,-0.17,-0.0930604759246813,-0.88
3043,科風,195626.0,73157.0,91410.0,68117.0,2024,-0.1,-0.0091910073303139,0.0,-0.5468499327927849,0.25
2492,華新科,8891190.0,3128959.0,3076398.0,3182121.0,2024,2.07,0.1427664913245583,2.18,0.0868237307892965,0.91
8374,羅昇,766564.0,248127.0,399895.0,347776.0,2024,0.05,0.0097969641151945,-0.16,0.0040180630750927,0.15
8072,陞泰,218639.0,82987.0,80646.0,96249.0,2024,0.36,0.1451433641756502,0.39,-0.2347478883110176,0.12
1417,嘉裕,141452.0,24737.0,50209.0,32097.0,2024,-0.16,-0.2206755648559228,-0.02,-0.7713622877635337,-0.16
5522,遠雄,5349743.0,3292760.0,2887200.0,2776267.0,2024,1.33,0.1939696916281773,0.77,1.276390389655461,1.53
5203,訊連,530872.0,172188.0,163911.0,186934.0,2024,1.08,0.159918021670007,1.2,0.0841912389731578,0.55
1752,南光,512296.0,205844.0,185296.0,188749.0,2024,0.44,0.0861513656167528,0.46,0.168287048861192,0.57
6782,視陽,905072.0,331866.0,391347.0,309984.0,2024,2.29,0.1638444234270864,1.59,0.7611602878430872,3.15
3035,智原,2649116.0,961745.0,979666.0,942900.0,2024,0.99,0.1012881278132026,1.43,-0.0260573421531257,1.02
1227,佳格,6357516.0,2139161.0,2599750.0,2895023.0,2024,0.33,0.0480277202605545,0.55,-0.0056518788464756,0.54
2385,群光,24673860.0,8380859.0,9687161.0,9653109.0,2024,3.4,0.1174947495041311,2.93,0.0446834366462567,3.29
2023,燁輝,19876348.0,5726665.0,5186500.0,5821470.0,2024,-0.05,-0.0102196339086033,-0.02,-0.0120431855716398,-0.38
1722,台肥,2918506.0,933103.0,995648.0,1025790.0,2024,0.46,0.154427984729173,0.62,0.003248100705099,0.75
2348,海悅,1662403.0,619662.0,646631.0,633961.0,2024,1.43,0.3480497809496253,3.16,0.2029772455043321,3.89
4440,宜新實業,285569.0,115958.0,96189.0,104341.0,2024,0.49,0.1161960857095833,0.08,0.2329399255715045,0.38
3130,一零四,651819.0,229752.0,220797.0,214498.0,2024,4.49,0.228638625139801,4.54,0.0185487303163569,4.54
2852,第一保,2029587.0,700516.0,633606.0,595431.0,2024,0.91,0.1355187040516124,0.73,0.03301593949216,0.82
6005,群益證,4349089.0,1760473.0,1568931.0,1417117.0,2024,0.58,0.3213105089364692,0.5,0.5122207867620026,0.57
2613,中櫃,834078.0,272591.0,297474.0,279070.0,2024,0.34,0.0564887216783082,0.29,0.0336771453490576,0.36
1906,寶隆,785922.0,293690.0,218130.0,243791.0,2024,-0.13,-0.0238356987080142,0.16,0.0472658548326707,-0.19
2615,萬海,38162396.0,20108010.0,19405801.0,14965985.0,2024,4.12,0.3032471808111838,0.91,1.4416712495539046,6.57
2314,台揚,501439.0,126655.0,117133.0,108871.0,2024,-0.76,-0.3837296261359806,-0.86,-0.5368037244410961,-1.09
6835,圓裕,594924.0,238077.0,208184.0,194866.0,2024,0.98,0.1095081052369714,1.23,0.1839207924730967,0.44
6177,達麗,4392132.0,257235.0,148789.0,162846.0,2024,0.81,0.0789124734866802,1.04,-0.9128139305195812,0.03
2426,鼎元,649521.0,214683.0,214301.0,204004.0,2024,0.44,0.2053359321715541,-0.07,0.1056160679799149,0.03
2849,安泰銀,,478886.0,479162.0,516176.0,2024,0.17,0.0,0.35,0.0050347648519266,0.24
2836,高雄銀,,422672.0,383798.0,366876.0,2024,0.15,0.0,0.18,0.1638598539502813,0.14
6757,台灣虎航,3967956.0,1626725.0,1531433.0,1264210.0,2024,1.5,0.1694759216080017,3.19,0.2871289087226232,2.1
2332,友訊,3720181.0,1189028.0,1233460.0,1257999.0,2024,0.04,0.0201721367858176,0.02,-0.0950798312580529,0.29
4999,鑫禾,531440.0,162507.0,161675.0,180477.0,2024,0.45,0.0622666716844799,0.15,0.2876941362916005,-0.15
4952,凌通,791017.0,255299.0,220070.0,181349.0,2024,1.1,0.1503494867999044,0.5,0.2545836957536622,0.55
3047,訊舟,2098891.0,805277.0,745373.0,613460.0,2024,0.41,0.1288023055985279,0.02,1.385532353577216,0.35
5533,皇鼎,204043.0,309616.0,415248.0,469004.0,2024,0.11,0.1506643207559191,0.69,0.4945165276490577,0.89
4562,穎漢,157646.0,79105.0,69444.0,76153.0,2024,-0.05,-0.0416312497621252,0.08,0.1072618347750622,-0.18
3704,合勤控,6508825.0,2290437.0,1872510.0,2238479.0,2024,0.32,0.0208120513303092,0.73,0.1646512890840112,-0.28
1605,華新,48313810.0,15032496.0,14164800.0,14503449.0,2024,0.55,0.0478213372118655,0.41,-0.0101735029845589,0.07
2539,櫻花建,478608.0,0.0,8000.0,0.0,2024,0.08,0.1408375956941797,0.61,0.0,-0.22
1459,聯發,309710.0,88152.0,90111.0,102407.0,2024,0.36,0.3698556714345678,0.15,0.0961179776678022,0.19
6139,亞翔,18796216.0,6764790.0,3939944.0,5610726.0,2024,4.62,0.0720813699948968,4.36,0.6911873528758827,4.33
1444,力麗,2003295.0,633467.0,693298.0,710908.0,2024,0.1,0.0485375344120561,0.16,-0.0315248583139551,-0.08
2380,虹光,610445.0,143181.0,158700.0,182247.0,2024,-0.27,-0.0978499291500462,-1.27,0.0283258042043421,-1.16
2387,精元,6033142.0,2256455.0,2245683.0,2135139.0,2024,1.89,0.0601021822460005,2.45,0.179057863555752,2.17
3543,州巧,789765.0,314419.0,274945.0,262441.0,2024,-0.08,-0.0188701702405145,0.76,0.0767478973178816,-0.5
1539,巨庭,321024.0,113171.0,142762.0,84391.0,2024,0.41,0.0830934758771929,0.58,0.2384386421833622,0.03
5285,界霖,1264123.0,442200.0,440171.0,465056.0,2024,1.06,0.0852440783056712,0.46,-0.0349908562001073,0.06
4755,三福化,1202733.0,429085.0,454210.0,351865.0,2024,1.1,0.0914425728736136,1.09,0.1549942934665575,0.94
6657,華安,1630.0,610.0,1050.0,455.0,2024,-0.64,-29.88834355828221,-0.55,0.6804407713498624,-1.18
8112,至上,70053268.0,19906499.0,15971747.0,24588497.0,2024,1.51,0.012752395791157,1.56,0.704664915345633,1.0
2440,太空梭,1108424.0,367259.0,296227.0,307032.0,2024,-0.02,-0.0029663738785879,-0.12,0.5669851049395622,-0.05
6592,和潤企業,7684197.0,2603202.0,2453253.0,2124058.0,2024,1.55,0.1385512370388213,1.77,0.0832655738032364,1.17
6625,必應,706764.0,277220.0,269025.0,514199.0,2024,1.21,0.0902889790651476,2.55,-0.0657153738048457,1.46
1718,中纖,,4136869.0,4416853.0,2747430.0,2024,0.07,0.0,0.0,0.2339065100547028,0.14
3437,榮創,529814.0,178137.0,196230.0,135096.0,2024,-0.09,-0.0358446549166311,0.15,0.0178908151720511,-0.19
2012,春雨,2202016.0,728867.0,819512.0,831398.0,2024,0.55,0.0790085085666952,0.11,0.0766654800012407,0.15
6472,保瑞,5027311.0,1720805.0,1870103.0,2023925.0,2024,11.61,0.2414059921894627,2.09,0.6114699844921749,14.19
6504,南六,1708010.0,505006.0,559336.0,622976.0,2024,-0.09,-0.0039437708210139,0.43,0.2394427727846144,-0.63
3057,喬鼎,138703.0,43824.0,40815.0,55605.0,2024,-0.35,-0.2299661867443386,-0.1,0.1303876808790529,-0.4
6901,鑽石投資,-90729.0,-132147.0,98909.0,-723448.0,2024,-0.16,1.4776532310507116,-3.67,-0.8580718818065824,-0.95
1432,大魯閣,317571.0,114228.0,117702.0,98050.0,2024,-0.12,-0.0363288839346161,0.48,-0.1581383351144194,-0.07
3321,同泰,552913.0,163087.0,175658.0,165969.0,2024,-0.4,-0.070276879002664,-0.58,0.071038287252906,-0.94
1215,卜蜂,6704985.0,2322796.0,2417581.0,2273593.0,2024,1.28,0.054071261904389,2.2,-0.0158953427382967,1.74
1423,利華,18129.0,14437.0,10436.0,5322.0,2024,0.26,1.4518175299244305,0.42,0.3129319752637323,0.32
1309,台達化,4943005.0,1620940.0,1885923.0,1678546.0,2024,-0.09,-0.0079726805859998,-0.18,0.4815945508938797,-0.25
3019,亞光,5614268.0,2224952.0,2417407.0,2185365.0,2024,1.59,0.0983146867944316,0.65,0.4363267458847544,2.46
1762,中化生,461158.0,68710.0,155812.0,123658.0,2024,0.27,0.0457045090836546,0.16,-0.3534576044715026,-0.1
1201,味全,5905868.0,2154021.0,2217179.0,2134895.0,2024,0.2,0.0175422139472131,0.13,0.0840224995382632,0.28
2368,金像電,9573005.0,3535734.0,3571863.0,3333418.0,2024,3.13,0.1588511653341871,2.4,0.3502398421750272,3.27
